ID,DataName,es,
78,Wrong_Rationale_3,"Las Guerras Napoleónicas fueron conflictos europeos (1803-1815) en los que EE.UU. no participó directamente. La Guerra de Crimea (1853-1856) involucró a potencias europeas, no a EE.UU. La Guerra Franco-Prusiana (1870-1871) fue un conflicto europeo. Las Guerras de los Bóeres (1880s-1900s) fueron libradas por Gran Bretaña en Sudáfrica. La Guerra Ruso-Japonesa (1904-1905) fue entre Rusia y Japón, sin participación de EE.UU.",
79,Question,¿Quién fue presidente durante la Primera Guerra Mundial?,
79,Correct_Answer_1,(Woodrow) Wilson,
79,Correct_Rationale_1,Woodrow Wilson fue el presidente que dirigió a Estados Unidos durante la Primera Guerra Mundial.,
79,Wrong_Answer_1,Franklin Roosevelt,
79,Wrong_Rationale_1,Franklin Roosevelt fue el presidente durante la Segunda Guerra Mundial.,
79,Wrong_Answer_2,Abraham Lincoln,
79,Wrong_Rationale_2,Abraham Lincoln fue el presidente durante la Guerra Civil.,
79,Wrong_Answer_3,Theodore Roosevelt,
79,Wrong_Rationale_3,Theodore Roosevelt fue presidente antes de la Primera Guerra Mundial.,
80,Question,¿Quién fue presidente durante la Gran Depresión y la Segunda Guerra Mundial?,
80,Correct_Answer_1,(Franklin) Roosevelt,
80,Correct_Rationale_1,Franklin D. Roosevelt dirigió al país durante estas dos crisis nacionales.,
80,Wrong_Answer_1,Woodrow Wilson,
80,Wrong_Rationale_1,Woodrow Wilson fue presidente durante la Primera Guerra Mundial.,
80,Wrong_Answer_2,Herbert Hoover,
80,Wrong_Rationale_2,Herbert Hoover fue presidente cuando comenzó la Gran Depresión.,
80,Wrong_Answer_3,Harry Truman,
80,Wrong_Rationale_3,Harry Truman fue el presidente que concluyó la Segunda Guerra Mundial después de la muerte de Roosevelt.,
81,Question,¿Contra quién lucharon los Estados Unidos en la Segunda Guerra Mundial?,
81,Correct_Answer_1,"Japón, Alemania e Italia",
81,Correct_Rationale_1,Estos tres países formaron las Potencias del Eje.,
81,Correct_Answer_2,Japón,
81,Correct_Rationale_2,Japón fue una de las principales potencias del Eje contra la que lucharon los EE. UU.,
81,Correct_Answer_3,Alemania,
81,Correct_Rationale_3,Alemania fue una de las principales potencias del Eje contra la que lucharon los EE. UU.,
81,Correct_Answer_4,Italia,
81,Correct_Rationale_4,Italia fue una potencia del Eje contra la que lucharon los EE. UU.,
81,Wrong_Answer_1,la Unión Soviética,
81,Wrong_Rationale_1,"La Unión Soviética fue un aliado de los Estados Unidos durante la Segunda Guerra Mundial, no un enemigo.",
81,Wrong_Answer_2,Gran Bretaña,
81,Wrong_Rationale_2,"Gran Bretaña fue un aliado importante de los Estados Unidos durante la Segunda Guerra Mundial, no un enemigo.",
81,Wrong_Answer_3,Francia,
81,Wrong_Rationale_3,"Francia fue liberada por los Estados Unidos y sus aliados durante la Segunda Guerra Mundial, no un enemigo.",
82,Question,"Antes de ser presidente, Eisenhower fue general. ¿En qué guerra participó?",
82,Correct_Answer_1,Segunda Guerra Mundial,
82,Correct_Rationale_1,Dwight D. Eisenhower fue el Comandante Supremo de la Fuerza Expedicionaria Aliada en Europa durante la Segunda Guerra Mundial.,
82,Wrong_Answer_1,Primera Guerra Mundial,
82,Wrong_Rationale_1,Eisenhower sirvió en los Estados Unidos durante la Primera Guerra Mundial.,
82,Wrong_Answer_2,Guerra Civil,
82,Wrong_Rationale_2,La Guerra Civil ocurrió antes de que naciera Eisenhower.,
82,Wrong_Answer_3,Guerra de Vietnam,
82,Wrong_Rationale_3,La Guerra de Vietnam se intensificó después de la presidencia de Eisenhower.,
83,Question,"Durante la Guerra Fría, ¿cuál fue la principal preocupación de los Estados Unidos?",
83,Correct_Answer_1,el comunismo,
83,Correct_Rationale_1,"Después de la Segunda Guerra Mundial, el principal enfoque de la política exterior de EE. UU. fue contener la expansión del comunismo, liderado por la Unión Soviética.",
83,Wrong_Answer_1,el cambio climático,
83,Wrong_Rationale_1,El cambio climático solo recientemente se ha convertido en una preocupación internacional importante.,
83,Wrong_Answer_2,el colonialismo,
83,Wrong_Rationale_2,"Aunque la Guerra Fría coincidió con la era de la descolonización, la principal preocupación de EE. UU. fue el comunismo.",
83,Wrong_Answer_3,la Gran Depresión,
83,Wrong_Rationale_3,"La Gran Depresión fue el principal problema de la década de 1930, antes de la Guerra Fría.",
84,Question,¿Qué movimiento intentó acabar con la discriminación racial?,
84,Correct_Answer_1,movimiento por los derechos civiles,
84,Correct_Rationale_1,El movimiento por los derechos civiles de las décadas de 1950 y 1960 trabajó para acabar con la discriminación legal y social contra los afroamericanos.,
84,Wrong_Answer_1,el movimiento de la templanza,
84,Wrong_Rationale_1,El movimiento de la templanza fue un movimiento social para prohibir el consumo de alcohol.,
84,Wrong_Answer_2,el movimiento por el sufragio femenino,
84,Wrong_Rationale_2,El movimiento por el sufragio femenino se centró en obtener el derecho al voto para las mujeres.,
84,Wrong_Answer_3,el movimiento contra la guerra,
84,Wrong_Rationale_3,"El movimiento contra la guerra se centró en la oposición a una guerra específica, en particular la Guerra de Vietnam.",
85,Question,"¿Qué hizo Martin Luther King, Jr.?",
85,Correct_Answer_1,luchó por los derechos civiles,
85,Correct_Rationale_1,Fue un líder icónico del movimiento por los derechos civiles que luchó contra la discriminación racial a través de la resistencia no violenta.,
85,Correct_Answer_2,trabajó por la igualdad de todos los estadounidenses,
85,Correct_Rationale_2,Su objetivo era crear una sociedad donde las personas de todas las razas fueran tratadas por igual.,
85,Wrong_Answer_1,"fue el primer presidente negro, fue senador de EE. UU.",
85,Wrong_Rationale_1,"El primer presidente negro de los Estados Unidos fue Barack Obama, no Martin Luther King, Jr. Martin Luther King, Jr. fue un ministro y activista, no un funcionario electo como un senador de EE. UU.",
85,Wrong_Answer_2,"luchó para liberar a los esclavos, fundó la NAACP",
85,Wrong_Rationale_2,"La lucha por liberar a los esclavos ocurrió unos 100 años antes de su época, durante la era de la Guerra Civil. La NAACP fue fundada en 1909 por W.E.B. Du Bois y otros, antes de que King naciera en 1929.",
85,Wrong_Answer_3,"fue juez de la Corte Suprema, inventó el teléfono",
85,Wrong_Rationale_3,"Martin Luther King, Jr. nunca fue juez de la Corte Suprema; fue un líder de los derechos civiles y ministro. El teléfono fue inventado por Alexander Graham Bell en 1876, mucho antes de que naciera King.",
86,Question,¿Qué acontecimiento importante ocurrió el 11 de septiembre de 2001 en Estados Unidos?,
86,Correct_Answer_1,Los terroristas atacaron a Estados Unidos,
86,Correct_Rationale_1,"En este día, terroristas de al-Qaeda secuestraron aviones y atacaron el World Trade Center, el Pentágono y otros lugares.",
86,Wrong_Answer_1,Pearl Harbor fue atacado,
86,Wrong_Rationale_1,"El ataque a Pearl Harbor ocurrió el 7 de diciembre de 1941, lo que llevó a la entrada de EE. UU. en la Segunda Guerra Mundial.",
86,Wrong_Answer_2,El mercado de valores se desplomó,
86,Wrong_Rationale_2,El gran desplome bursátil que desencadenó la Gran Depresión fue en 1929.,
86,Wrong_Answer_3,La Guerra de Irak comenzó,
86,Wrong_Rationale_3,"La Guerra de Irak comenzó en 2003, después de los ataques del 11-S.",
87,Question,Nombra una tribu indígena americana en los Estados Unidos.,
87,Correct_Answer_1,cheroqui,
87,Correct_Rationale_1,Los cheroqui son una tribu nativa americana originaria del sureste de Estados Unidos.,
87,Correct_Answer_2,navajo,
87,Correct_Rationale_2,Los navajo son una tribu nativa americana del suroeste de Estados Unidos.,
87,Correct_Answer_3,siux,
87,Correct_Rationale_3,Los siux son una tribu nativa americana de la región de las Grandes Llanuras.,
87,Correct_Answer_4,chippewa,
87,Correct_Rationale_4,Los chippewa (ojibwe) son una tribu nativa americana de la región de los Grandes Lagos.,
87,Correct_Answer_5,choctaw,
87,Correct_Rationale_5,Los choctaw son una tribu nativa americana originaria del sureste de Estados Unidos.,
87,Correct_Answer_6,pueblo,
87,Correct_Rationale_6,Los pueblos son tribus nativas americanas del suroeste de Estados Unidos.,
87,Correct_Answer_7,apache,
87,Correct_Rationale_7,Los apaches son una tribu nativa americana del suroeste de Estados Unidos.,
87,Correct_Answer_8,iroqués,
87,Correct_Rationale_8,Los iroqueses son una confederación de tribus nativas americanas del noreste de Estados Unidos.,
87,Correct_Answer_9,creek,
87,Correct_Rationale_9,Los creek (muscogee) son una tribu nativa americana del sureste de Estados Unidos.,
87,Correct_Answer_10,pies negros,
87,Correct_Rationale_10,Los pies negros son una tribu nativa americana de las Grandes Llanuras del Norte.,
87,Correct_Answer_11,seminola,
87,Correct_Rationale_11,Los seminolas son una tribu nativa americana de Florida.,
87,Correct_Answer_12,cheyenne,
87,Correct_Rationale_12,Los cheyenne son una tribu nativa americana de las Grandes Llanuras.,
87,Correct_Answer_13,arawak,
87,Correct_Rationale_13,Los arawak fueron pueblos indígenas del Caribe y América del Sur.,
87,Correct_Answer_14,shawnee,
87,Correct_Rationale_14,Los shawnee son una tribu nativa americana originaria del valle del Ohio.,
87,Correct_Answer_15,mohegan,
87,Correct_Rationale_15,Los mohegan son una tribu nativa americana de Connecticut.,
87,Correct_Answer_16,hurón,
87,Correct_Rationale_16,Los hurones (wyandot) son una tribu nativa americana de la región de los Grandes Lagos.,
87,Correct_Answer_17,oneida,
87,Correct_Rationale_17,Los oneida son una tribu nativa americana y parte de la confederación iroquesa.,
87,Correct_Answer_18,lakota,
87,Correct_Rationale_18,Los lakota son una tribu nativa americana y parte de la nación sioux.,
87,Correct_Answer_19,Crow,
87,Correct_Rationale_19,Los Crow son una tribu nativa americana de las Grandes Llanuras del Norte.,
87,Correct_Answer_20,Teton,
87,Correct_Rationale_20,Los Teton son una división de la tribu Lakota Sioux.,
87,Correct_Answer_21,Hopi,
87,Correct_Rationale_21,Los Hopi son una tribu nativa americana de Arizona.,
87,Correct_Answer_22,Inuit,
87,Correct_Rationale_22,Los inuit son pueblos indígenas de Alaska y las regiones árticas.,
87,Wrong_Answer_1,"Inca, azteca, maya, olmeca",
87,Wrong_Rationale_1,"Los incas fueron una civilización ubicada principalmente en América del Sur, como Perú. Los aztecas fueron una civilización ubicada en la región del actual México. Los mayas fueron una civilización ubicada en América Central. Los olmecas fueron una civilización antigua en México. Ninguno de estos fue una tribu indígena americana dentro de los Estados Unidos actuales.",
87,Wrong_Answer_2,"Zulú, masái, yoruba, bantú",
87,Wrong_Rationale_2,Los zulúes son un pueblo de Sudáfrica. Los masái son de África oriental (Kenia y Tanzania). Los yoruba son de África occidental (Nigeria). Los bantúes son un gran grupo de pueblos de África subsahariana. Ninguno de estos son tribus indígenas americanas de los Estados Unidos.,
87,Wrong_Answer_3,"celtas, vikingos, sajones, normandos",
87,Wrong_Rationale_3,Los celtas eran pueblos antiguos de Europa. Los vikingos eran de Escandinavia. Los sajones eran pueblos germánicos que se establecieron en Inglaterra. Los normandos eran del norte de Francia. Ninguno de estos fue una tribu indígena americana nativa de los Estados Unidos.,
88,Question,Nombra uno de los dos ríos más largos de los Estados Unidos.,
88,Correct_Answer_1,Misuri (Río),
88,Correct_Rationale_1,El río Misuri es el río más largo de los Estados Unidos.,
88,Correct_Answer_2,Misisipi (Río),
88,Correct_Rationale_2,El río Misisipi es el segundo río más largo de los Estados Unidos.,
88,Wrong_Answer_1,"Nilo (Río), Amazonas (Río)",
88,Wrong_Rationale_1,"El río Nilo es el río más largo del mundo, ubicado en África, no en los Estados Unidos. El río Amazonas está en América del Sur, no en los Estados Unidos.",
88,Wrong_Answer_2,"Colorado (Río), Río Grande (Río)",
88,Wrong_Rationale_2,"El río Colorado es un río importante en el suroeste de los Estados Unidos, pero no es uno de los dos más largos. El Río Grande forma parte de la frontera con México pero no es uno de los dos más largos.",
88,Wrong_Answer_3,"Ohio (Río), Columbia (Río)",
88,Wrong_Rationale_3,El río Ohio es un afluente importante del Misisipi pero no es uno de los dos más largos. El río Columbia atraviesa el noroeste del Pacífico pero no es uno de los dos más largos.,
89,Question,¿Qué océano está en la costa oeste de los Estados Unidos?,
89,Correct_Answer_1,Pacífico (Océano),
89,Correct_Rationale_1,"California, Oregón y Washington están en el Océano Pacífico.",
89,Wrong_Answer_1,Atlántico (Océano),
89,Wrong_Rationale_1,El Océano Atlántico está en la costa este de los Estados Unidos.,
89,Wrong_Answer_2,Índico (Océano),
89,Wrong_Rationale_2,El Océano Índico no limita con los Estados Unidos.,
89,Wrong_Answer_3,Ártico (Océano),
89,Wrong_Rationale_3,El Océano Ártico limita con la costa norte de Alaska.,
90,Question,¿Qué océano está en la costa este de los Estados Unidos?,
90,Correct_Answer_1,Atlántico (Océano),
90,Correct_Rationale_1,"Nueva York, Florida y Maine están en el Océano Atlántico.",
90,Wrong_Answer_1,Pacífico (Océano),
90,Wrong_Rationale_1,El Océano Pacífico está en la costa oeste de los Estados Unidos.,
90,Wrong_Answer_2,Golfo de México,
90,Wrong_Rationale_2,El Golfo de México está en la costa sureste de los Estados Unidos.,
90,Wrong_Answer_3,Mediterráneo (Mar),
90,Wrong_Rationale_3,El Mar Mediterráneo está situado entre Europa y África.,
91,Question,Nombra un territorio de EE. UU.,
91,Correct_Answer_1,Puerto Rico,
91,Correct_Rationale_1,,
91,Correct_Answer_2,Guam,
91,Correct_Rationale_2,,
91,Correct_Answer_3,Islas Vírgenes de EE. UU.,
91,Correct_Rationale_3,,
91,Correct_Answer_4,Samoa Americana,
91,Correct_Rationale_4,,
91,Correct_Answer_5,Islas Marianas del Norte,
91,Correct_Rationale_5,,
91,Wrong_Answer_1,"Hawái, Alaska, California, Texas, Florida",
91,Wrong_Rationale_1,"Hawái es el estado número 50 de EE. UU., no un territorio. Alaska es el estado número 49, no un territorio. California es un estado que se unió a la Unión en 1850. Texas es un estado que se unió a la Unión en 1845. Florida es un estado que se unió a la Unión en 1845. Todos estos son estados, no territorios.",
91,Wrong_Answer_2,"Filipinas, Cuba, Panamá, México, Canadá",
91,Wrong_Rationale_2,"Filipinas fue un territorio de EE. UU. en el pasado pero ahora es un país independiente desde 1946. Cuba es un país independiente y nunca fue un territorio de EE. UU. Panamá es un país independiente, aunque EE. UU. controló la Zona del Canal de Panamá. México es un país independiente. Canadá es un país independiente.",
91,Wrong_Answer_3,"Japón, Corea del Sur, Alemania, Reino Unido, Australia",
91,Wrong_Rationale_3,Japón es un país independiente que fue ocupado por EE. UU. después de la Segunda Guerra Mundial pero nunca fue un territorio. Corea del Sur es un país independiente con presencia militar estadounidense pero no un territorio. Alemania fue ocupada después de la Segunda Guerra Mundial pero nunca fue un territorio estadounidense. El Reino Unido es un país independiente y una antigua potencia colonial. Australia es un país independiente y nunca fue un territorio estadounidense.,
92,Question,Nombra un estado que limite con Canadá.,
92,Correct_Answer_1,Washington,
92,Correct_Rationale_1,,
92,Correct_Answer_2,Alaska,
92,Correct_Rationale_2,,
92,Correct_Answer_3,Nueva York,
92,Correct_Rationale_3,,
92,Correct_Answer_4,Montana,
92,Correct_Rationale_4,,
92,Wrong_Answer_1,"Oregón, California, Nevada, Utah",
92,Wrong_Rationale_1,"Oregón está al sur del estado de Washington y no limita con Canadá. California limita con México, no con Canadá. Nevada es un estado interior occidental que no limita con Canadá. Utah es un estado sin salida al mar en el interior de EE. UU. y no limita con Canadá.",
92,Wrong_Answer_2,"Colorado, Arizona, Nuevo México, Texas",
92,Wrong_Rationale_2,"Colorado es un estado sin salida al mar en el interior de EE. UU. Arizona limita con México, no con Canadá. Nuevo México limita con México, no con Canadá. Texas limita con México, no con Canadá. Ninguno de estos estados del suroeste limita con Canadá.",
92,Wrong_Answer_3,"Florida, Georgia, Carolina del Sur, Carolina del Norte",
92,Wrong_Rationale_3,Florida está en el sureste de EE. UU. y limita con el Océano Atlántico y el Golfo de México. Georgia está en el sureste de EE. UU. Carolina del Sur está en la costa atlántica. Carolina del Norte está en la costa atlántica. Todos estos estados del sureste están lejos de la frontera canadiense.,
93,Question,Nombra un estado que limite con México.,
93,Correct_Answer_1,California,
93,Correct_Rationale_1,,
93,Correct_Answer_2,Arizona,
93,Correct_Rationale_2,,
93,Correct_Answer_3,Nuevo México,
93,Correct_Rationale_3,,
93,Correct_Answer_4,Texas,
93,Correct_Rationale_4,,
93,Wrong_Answer_1,"Nevada, Utah, Colorado, Oklahoma",
93,Wrong_Rationale_1,"Nevada está al este de California y Arizona y no limita con México. Utah es un estado sin litoral al norte de Arizona. Colorado es un estado sin litoral en el interior de EE. UU. Oklahoma está en el sur-centro de EE. UU., pero no limita con México. Ninguno de estos estados comparte frontera con México.",
93,Wrong_Answer_2,"Florida, Luisiana, Misisipi, Alabama",
93,Wrong_Rationale_2,"Florida está al otro lado del Golfo de México desde México, pero no comparte una frontera terrestre. Luisiana limita con el Golfo de México pero no directamente con México. Misisipi está en la Costa del Golfo pero no limita con México. Alabama está en la Costa del Golfo pero no limita con México. Estos estados del Golfo están separados de México por agua.",
93,Wrong_Answer_3,"Washington, Oregón, Idaho, Montana",
93,Wrong_Rationale_3,"Washington limita con Canadá, no con México. Oregón está en la costa del Pacífico pero al norte de California. Idaho es un estado interior en el noroeste. Montana limita con Canadá, no con México. Todos estos estados están en el norte o noroeste de EE. UU., lejos de la frontera con México.",
94,Question,¿Cuál es la capital de los Estados Unidos?,
94,Correct_Answer_1,"Washington, D.C.",
94,Correct_Rationale_1,D.C. significa Distrito de Columbia.,
94,Wrong_Answer_1,Nueva York,
94,Wrong_Rationale_1,"Nueva York es la ciudad más grande de EE.UU. y fue su primera capital, pero no es la capital actual.",
94,Wrong_Answer_2,Filadelfia,
94,Wrong_Rationale_2,"Filadelfia es una ciudad histórica donde se firmaron la Declaración y la Constitución, y fue una capital anterior.",
94,Wrong_Answer_3,Estado de Washington,
94,Wrong_Rationale_3,"El estado de Washington es un estado en el noroeste del Pacífico y es un lugar diferente de la capital, Washington, D.C.",
95,Question,¿Dónde está la Estatua de la Libertad?,
95,Correct_Answer_1,Nueva York (Puerto),
95,Correct_Rationale_1,La Estatua de la Libertad está ubicada en el puerto de Nueva York.,
95,Correct_Answer_2,Isla de la Libertad,
95,Correct_Rationale_2,"Específicamente, está ubicada en la Isla de la Libertad en el puerto de Nueva York.",
95,Correct_Answer_3,Nueva Jersey,
95,Correct_Rationale_3,"La Isla de la Libertad está técnicamente en aguas de Nueva Jersey, aunque administrada por Nueva York.",
95,Correct_Answer_4,cerca de la ciudad de Nueva York,
95,Correct_Rationale_4,La Estatua de la Libertad se encuentra cerca de la ciudad de Nueva York en el puerto.,
95,Correct_Answer_5,en el río Hudson,
95,Correct_Rationale_5,La estatua está ubicada donde el río Hudson se encuentra con el puerto de Nueva York.,
95,Wrong_Answer_1,"Washington D.C., Filadelfia",
95,Wrong_Rationale_1,"La Estatua de la Libertad no está en Washington D.C., que es la capital de la nación. Tampoco está en Filadelfia, cuna de la independencia estadounidense.",
95,Wrong_Answer_2,"Puerto de Boston, Bahía de San Francisco",
95,Wrong_Rationale_2,La Estatua de la Libertad no está en el Puerto de Boston ni en la Bahía de San Francisco. Está en el puerto de Nueva York.,
95,Wrong_Answer_3,"Los Ángeles, Chicago",
95,Wrong_Rationale_3,La Estatua de la Libertad no está en Los Ángeles ni en Chicago. Está ubicada en el puerto de Nueva York.,
96,Question,¿Por qué la bandera tiene 13 franjas?,
96,Correct_Answer_1,porque había 13 colonias originales,
96,Correct_Rationale_1,Las 13 franjas representan las 13 colonias originales que declararon la independencia.,
96,Correct_Answer_2,por los 13 estados originales,
96,Correct_Rationale_2,Las 13 franjas representan los 13 estados originales que formaron la Unión.,
96,Wrong_Answer_1,por los 13 firmantes de la Declaración,
96,Wrong_Rationale_1,Hubo 56 firmantes de la Declaración de Independencia.,
96,Wrong_Answer_2,por los primeros 13 artículos de la Constitución,
96,Wrong_Rationale_2,La Constitución originalmente tenía siete artículos.,
96,Wrong_Answer_3,porque 13 es un número de la suerte,
96,Wrong_Rationale_3,"El número de franjas se basa en hechos históricos, no en la suerte.",
97,Question,¿Por qué la bandera tiene 50 estrellas?,
97,Correct_Answer_1,porque hay 50 estados,
97,Correct_Rationale_1,Cada estrella representa a uno de los estados de la Unión.,
97,Wrong_Answer_1,porque hubo 50 colonias originales,
97,Wrong_Rationale_1,Había 13 colonias originales.,
97,Wrong_Answer_2,porque ha habido 50 presidentes,
97,Wrong_Rationale_2,El número de estrellas no está relacionado con el número de presidentes.,
97,Wrong_Answer_3,porque hubo guerras en 50 estados,
97,Wrong_Rationale_3,"Las estrellas representan a los estados, no a las guerras.",
98,Question,¿Cuál es el nombre del himno nacional?,
98,Correct_Answer_1,La bandera estrellada,
98,Correct_Rationale_1,La letra proviene de un poema escrito por Francis Scott Key durante la Guerra de 1812.,
98,Wrong_Answer_1,América la Bella,
98,Wrong_Rationale_1,"América la Bella es una canción patriótica popular, pero no es el himno nacional.",
98,Wrong_Answer_2,"Mi País, 'Tis of Thee",
98,Wrong_Rationale_2,"Mi País, 'Tis of Thee es una canción patriótica, pero no es el himno nacional.",
98,Wrong_Answer_3,Dios bendiga a América,
98,Wrong_Rationale_3,"Dios bendiga a América es una canción patriótica popular, pero no es el himno nacional.",
99,Question,¿Cuándo celebramos el Día de la Independencia?,
99,Correct_Answer_1,4 de julio,
99,Correct_Rationale_1,Esto conmemora la adopción de la Declaración de Independencia el 4 de julio de 1776.,
99,Wrong_Answer_1,1 de enero,
99,Wrong_Rationale_1,El 1 de enero es el Día de Año Nuevo.,
99,Wrong_Answer_2,el último lunes de mayo,
99,Wrong_Rationale_2,"Este es el Día de los Caídos, que honra a los soldados que murieron en servicio militar.",
99,Wrong_Answer_3,el cuarto jueves de noviembre,
99,Wrong_Rationale_3,Este es el Día de Acción de Gracias.,
100,Question,Nombra dos días festivos nacionales de EE. UU.,
100,Correct_Answer_1,Navidad,
100,Correct_Rationale_1,,
100,Correct_Answer_2,Día de Acción de Gracias,
100,Correct_Rationale_2,,
100,Correct_Answer_3,Día de la Independencia,
100,Correct_Rationale_3,,
100,Correct_Answer_4,Año Nuevo,
100,Correct_Rationale_4,,
100,Wrong_Answer_1,"Día de San Valentín, Halloween, Día de los Inocentes, Día de San Patricio",
100,Wrong_Rationale_1,"El Día de San Valentín se celebra ampliamente, pero no es un feriado federal. Halloween se celebra ampliamente, pero no es un feriado federal. El Día de los Inocentes no es un feriado oficial. El Día de San Patricio se celebra pero no es un feriado federal. Ninguno de estos es un feriado nacional oficial en EE. UU.",
100,Wrong_Answer_2,"Día de la Madre, Día del Padre, Pascua, Día de la Marmota",
100,Wrong_Rationale_2,"El Día de la Madre se celebra pero no es un feriado federal. El Día del Padre se celebra pero no es un feriado federal. La Pascua es una festividad religiosa pero no un feriado federal. El Día de la Marmota se observa pero no es un feriado federal. Estos son eventos culturales o religiosos, no feriados nacionales.",
100,Wrong_Answer_3,"Viernes Negro, Domingo del Super Bowl, Día de Impuestos, Día de Elecciones",
100,Wrong_Rationale_3,El Viernes Negro es un día de compras pero no un feriado federal. El Domingo del Super Bowl es un evento popular pero no un feriado federal. El Día de Impuestos (15 de abril) es una fecha límite pero no un feriado. El Día de Elecciones es importante pero no es un feriado federal en la mayoría de los estados. Ninguno de estos es un feriado nacional oficial en EE. UU.,
