ID,DataName,hi
79,Wrong_Answer_3,थियोडोर रूजवेल्ट
79,Wrong_Rationale_3,थियोडोर रूजवेल्ट प्रथम विश्व युद्ध से पहले राष्ट्रपति थे।
80,Question,महामंदी और द्वितीय विश्व युद्ध के दौरान राष्ट्रपति कौन थे?
80,Correct_Answer_1,(फ्रैंकलिन) रूज़वेल्ट
80,Correct_Rationale_1,फ्रैंकलिन डी. रूज़वेल्ट ने देश को इन दो राष्ट्रीय संकटों से निकाला।
80,Wrong_Answer_1,वुडरो विल्सन
80,Wrong_Rationale_1,वुडरो विल्सन प्रथम विश्व युद्ध के दौरान राष्ट्रपति थे।
80,Wrong_Answer_2,हर्बर्ट हूवर
80,Wrong_Rationale_2,हर्बर्ट हूवर महामंदी की शुरुआत में राष्ट्रपति थे।
80,Wrong_Answer_3,हैरी ट्रूमैन
80,Wrong_Rationale_3,हैरी ट्रूमैन वह राष्ट्रपति थे जिन्होंने रूज़वेल्ट की मृत्यु के बाद द्वितीय विश्व युद्ध को समाप्त किया।
81,Question,संयुक्त राज्य अमेरिका ने द्वितीय विश्व युद्ध में किससे लड़ाई की?
81,Correct_Answer_1,"जापान, जर्मनी और इटली"
81,Correct_Rationale_1,इन तीन देशों ने धुरी शक्तियाँ बनाई थीं।
81,Correct_Answer_2,जापान
81,Correct_Rationale_2,जापान एक प्रमुख धुरी शक्ति थी जिसके खिलाफ अमेरिका ने लड़ाई लड़ी।
81,Correct_Answer_3,जर्मनी
81,Correct_Rationale_3,जर्मनी एक प्रमुख धुरी शक्ति थी जिसके खिलाफ अमेरिका ने लड़ाई लड़ी।
81,Correct_Answer_4,इटली
81,Correct_Rationale_4,इटली एक धुरी शक्ति थी जिसके खिलाफ अमेरिका ने लड़ाई लड़ी।
81,Wrong_Answer_1,सोवियत संघ
81,Wrong_Rationale_1,"द्वितीय विश्व युद्ध के दौरान सोवियत संघ अमेरिका का सहयोगी था, दुश्मन नहीं।"
81,Wrong_Answer_2,ग्रेट ब्रिटेन
81,Wrong_Rationale_2,"द्वितीय विश्व युद्ध के दौरान ग्रेट ब्रिटेन अमेरिका का प्रमुख सहयोगी था, दुश्मन नहीं।"
81,Wrong_Answer_3,फ्रांस
81,Wrong_Rationale_3,"द्वितीय विश्व युद्ध के दौरान फ्रांस को अमेरिका और उसके सहयोगियों ने मुक्त किया था, वह दुश्मन नहीं था।"
82,Question,"राष्ट्रपति बनने से पहले, आइज़नहावर एक जनरल थे। वह किस युद्ध में शामिल थे?"
82,Correct_Answer_1,द्वितीय विश्व युद्ध
82,Correct_Rationale_1,ड्वाइट डी. आइज़नहावर द्वितीय विश्व युद्ध के दौरान यूरोप में मित्र देशों की अभियानकारी सेना के सर्वोच्च कमांडर थे।
82,Wrong_Answer_1,प्रथम विश्व युद्ध
82,Wrong_Rationale_1,आइज़नहावर ने प्रथम विश्व युद्ध के दौरान अमेरिका में सेवा की।
82,Wrong_Answer_2,गृह युद्ध
82,Wrong_Rationale_2,गृह युद्ध आइज़नहावर के जन्म से पहले हुआ था।
82,Wrong_Answer_3,वियतनाम युद्ध
82,Wrong_Rationale_3,वियतनाम युद्ध आइज़नहावर की राष्ट्रपति पदावधि के बाद तेज़ हुआ।
83,Question,"शीत युद्ध के दौरान, संयुक्त राज्य अमेरिका की मुख्य चिंता क्या थी?"
83,Correct_Answer_1,साम्यवाद
83,Correct_Rationale_1,"द्वितीय विश्व युद्ध के बाद, अमेरिकी विदेश नीति का मुख्य ध्यान सोवियत संघ के नेतृत्व वाले साम्यवाद के प्रसार को रोकने पर था।"
83,Wrong_Answer_1,जलवायु परिवर्तन
83,Wrong_Rationale_1,जलवायु परिवर्तन हाल ही में ही एक प्रमुख अंतरराष्ट्रीय चिंता बना है।
83,Wrong_Answer_2,उपनिवेशवाद
83,Wrong_Rationale_2,"जबकि शीत युद्ध उपनिवेशवाद समाप्ति के युग के साथ मेल खाता था, अमेरिका की मुख्य चिंता साम्यवाद थी।"
83,Wrong_Answer_3,महामंदी
83,Wrong_Rationale_3,"महामंदी 1930 के दशक की मुख्य समस्या थी, शीत युद्ध से पहले।"
84,Question,किस आंदोलन ने नस्लीय भेदभाव को समाप्त करने की कोशिश की?
84,Correct_Answer_1,नागरिक अधिकार आंदोलन
84,Correct_Rationale_1,1950 और 1960 के दशक के नागरिक अधिकार आंदोलन ने अफ्रीकी अमेरिकियों के खिलाफ कानूनी और सामाजिक भेदभाव को समाप्त करने के लिए काम किया।
84,Wrong_Answer_1,संयम आंदोलन
84,Wrong_Rationale_1,संयम आंदोलन एक सामाजिक आंदोलन था जो शराब के सेवन पर प्रतिबंध लगाने पर केंद्रित था।
84,Wrong_Answer_2,महिला मताधिकार आंदोलन
84,Wrong_Rationale_2,महिला मताधिकार आंदोलन का ध्यान महिलाओं के लिए मतदान का अधिकार प्राप्त करने पर था।
84,Wrong_Answer_3,युद्ध-विरोधी आंदोलन
84,Wrong_Rationale_3,युद्ध-विरोधी आंदोलन विशेष रूप से वियतनाम युद्ध के खिलाफ केंद्रित था।
85,Question,मार्टिन लूथर किंग जूनियर ने क्या किया?
85,Correct_Answer_1,नागरिक अधिकारों के लिए लड़े
85,Correct_Rationale_1,वह नागरिक अधिकार आंदोलन के एक प्रतिष्ठित नेता थे जिन्होंने अहिंसक प्रतिरोध के माध्यम से नस्लीय भेदभाव के खिलाफ लड़ाई लड़ी।
85,Correct_Answer_2,सभी अमेरिकियों के लिए समानता के लिए काम किया
85,Correct_Rationale_2,उनका लक्ष्य एक ऐसा समाज बनाना था जहाँ सभी नस्लों के लोगों के साथ समान व्यवहार किया जाए।
85,Wrong_Answer_1,"पहले अश्वेत राष्ट्रपति थे, अमेरिकी सीनेटर थे"
85,Wrong_Rationale_1,"संयुक्त राज्य अमेरिका के पहले अश्वेत राष्ट्रपति बराक ओबामा थे, न कि मार्टिन लूथर किंग जूनियर। मार्टिन लूथर किंग जूनियर एक मंत्री और कार्यकर्ता थे, न कि अमेरिकी सीनेटर जैसे निर्वाचित अधिकारी।"
85,Wrong_Answer_2,"दासों को मुक्त करने के लिए लड़े, NAACP की स्थापना की"
85,Wrong_Rationale_2,"दासों को मुक्त करने की लड़ाई उनके समय से लगभग 100 साल पहले, गृह युद्ध के युग में हुई थी। NAACP की स्थापना 1909 में W.E.B. डू बोइस और अन्य लोगों ने की थी, किंग के जन्म (1929) से पहले।"
85,Wrong_Answer_3,"सर्वोच्च न्यायालय के न्यायाधीश थे, टेलीफोन का आविष्कार किया"
85,Wrong_Rationale_3,"मार्टिन लूथर किंग जूनियर कभी सर्वोच्च न्यायालय के न्यायाधीश नहीं थे; वह नागरिक अधिकारों के नेता और मंत्री थे। टेलीफोन का आविष्कार 1876 में अलेक्जेंडर ग्राहम बेल ने किया था, किंग के जन्म से बहुत पहले।"
86,Question,11 सितंबर 2001 को संयुक्त राज्य अमेरिका में कौन सी बड़ी घटना हुई थी?
86,Correct_Answer_1,आतंकवादियों ने संयुक्त राज्य अमेरिका पर हमला किया
86,Correct_Rationale_1,"इस दिन, अल-कायदा आतंकवादियों ने हवाई जहाजों को हाईजैक किया और वर्ल्ड ट्रेड सेंटर, पेंटागन और अन्य स्थानों पर हमला किया।"
86,Wrong_Answer_1,पर्ल हार्बर पर हमला हुआ था
86,Wrong_Rationale_1,"पर्ल हार्बर पर हमला 7 दिसंबर 1941 को हुआ, जिसके कारण अमेरिका द्वितीय विश्व युद्ध में शामिल हुआ।"
86,Wrong_Answer_2,शेयर बाजार ध्वस्त हो गया था
86,Wrong_Rationale_2,महान मंदी को जन्म देने वाला बड़ा शेयर बाजार ध्वंस 1929 में हुआ था।
86,Wrong_Answer_3,इराक युद्ध शुरू हुआ
86,Wrong_Rationale_3,इराक युद्ध 2003 में 9/11 हमलों के बाद शुरू हुआ।
87,Question,संयुक्त राज्य अमेरिका की एक अमेरिकी भारतीय जनजाति का नाम बताइए।
87,Correct_Answer_1,चेरोकी
87,Correct_Rationale_1,चेरोकी संयुक्त राज्य अमेरिका के दक्षिण-पूर्व से मूल निवासी अमेरिकी जनजाति हैं।
87,Correct_Answer_2,नवाजो
87,Correct_Rationale_2,नवाजो संयुक्त राज्य अमेरिका के दक्षिण-पश्चिम से एक मूल अमेरिकी जनजाति हैं।
87,Correct_Answer_3,सिउक्स
87,Correct_Rationale_3,सिउक्स महान मैदानी क्षेत्र से एक मूल अमेरिकी जनजाति हैं।
87,Correct_Answer_4,चिप्पेवा
87,Correct_Rationale_4,चिप्पेवा (ओजिब्वे) महान झीलों के क्षेत्र से एक मूल अमेरिकी जनजाति हैं।
87,Correct_Answer_5,चोक्टॉ
87,Correct_Rationale_5,चोक्टॉ संयुक्त राज्य अमेरिका के दक्षिण-पूर्व से मूल निवासी अमेरिकी जनजाति हैं।
87,Correct_Answer_6,पुएब्लो
87,Correct_Rationale_6,पुएब्लो संयुक्त राज्य अमेरिका के दक्षिण-पश्चिम से मूल अमेरिकी जनजातियाँ हैं।
87,Correct_Answer_7,अपाचे
87,Correct_Rationale_7,अपाचे संयुक्त राज्य अमेरिका के दक्षिण-पश्चिम से एक मूल अमेरिकी जनजाति हैं।
87,Correct_Answer_8,इरोक्वॉय
87,Correct_Rationale_8,इरोक्वॉय संयुक्त राज्य अमेरिका के उत्तर-पूर्व से मूल अमेरिकी जनजातियों का एक संघ है।
87,Correct_Answer_9,क्रीक
87,Correct_Rationale_9,क्रीक (मस्कोगी) संयुक्त राज्य अमेरिका के दक्षिण-पूर्व से एक मूल अमेरिकी जनजाति हैं।
87,Correct_Answer_10,ब्लैकफीट
87,Correct_Rationale_10,ब्लैकफीट उत्तरी ग्रेट प्लेन्स की एक मूल अमेरिकी जनजाति हैं।
87,Correct_Answer_11,सेमिनोल
87,Correct_Rationale_11,सेमिनोल फ्लोरिडा की एक मूल अमेरिकी जनजाति हैं।
87,Correct_Answer_12,शायेन
87,Correct_Rationale_12,शायेन ग्रेट प्लेन्स की एक मूल अमेरिकी जनजाति हैं।
87,Correct_Answer_13,अरावक
87,Correct_Rationale_13,अरावक कैरेबियन और दक्षिण अमेरिका के स्वदेशी लोग थे।
87,Correct_Answer_14,शॉनी
87,Correct_Rationale_14,शॉनी मूल रूप से ओहायो घाटी की एक मूल अमेरिकी जनजाति हैं।
87,Correct_Answer_15,मोहिगन
87,Correct_Rationale_15,मोहिगन कनेक्टिकट की एक मूल अमेरिकी जनजाति हैं।
87,Correct_Answer_16,ह्यूरॉन
87,Correct_Rationale_16,ह्यूरॉन (वायंडॉट) महान झीलों के क्षेत्र की एक मूल अमेरिकी जनजाति हैं।
87,Correct_Answer_17,वनाइडा
87,Correct_Rationale_17,वनाइडा एक मूल अमेरिकी जनजाति हैं और इरोक्वॉय संघ का हिस्सा हैं।
87,Correct_Answer_18,लकोटा
87,Correct_Rationale_18,लकोटा एक मूल अमेरिकी जनजाति हैं और सिउक्स राष्ट्र का हिस्सा हैं।
87,Correct_Answer_19,क्रो
87,Correct_Rationale_19,क्रो उत्तरी ग्रेट प्लेन्स की एक मूल अमेरिकी जनजाति हैं।
87,Correct_Answer_20,टेटन
87,Correct_Rationale_20,टेटन लकोटा सिउक्स जनजाति का एक हिस्सा हैं।
87,Correct_Answer_21,होपी
87,Correct_Rationale_21,होपी एरिज़ोना की एक मूल अमेरिकी जनजाति हैं।
87,Correct_Answer_22,इनुइट
87,Correct_Rationale_22,इनुइट अलास्का और आर्कटिक क्षेत्रों के स्वदेशी लोग हैं।
87,Wrong_Answer_1,"इंका, एज़्टेक, माया, ओल्मेक"
87,Wrong_Rationale_1,इंका एक सभ्यता थी जो मुख्य रूप से दक्षिण अमेरिका (जैसे पेरू) में स्थित थी। एज़्टेक एक सभ्यता थी जो वर्तमान मैक्सिको क्षेत्र में स्थित थी। माया एक सभ्यता थी जो मध्य अमेरिका में स्थित थी। ओल्मेक मैक्सिको की एक प्राचीन सभ्यता थी। इनमें से कोई भी वर्तमान संयुक्त राज्य अमेरिका की अमेरिकी भारतीय जनजाति नहीं थी।
87,Wrong_Answer_2,"ज़ुलु, मासाई, योरूबा, बंटू"
87,Wrong_Rationale_2,ज़ुलु दक्षिण अफ्रीका के लोग हैं। मासाई पूर्वी अफ्रीका (केन्या और तंजानिया) से हैं। योरूबा पश्चिम अफ्रीका (नाइजीरिया) से हैं। बंटू उप-सहारा अफ्रीका के लोगों का एक बड़ा समूह हैं। इनमें से कोई भी संयुक्त राज्य अमेरिका की अमेरिकी भारतीय जनजातियाँ नहीं हैं।
87,Wrong_Answer_3,"सेल्टिक, वाइकिंग, सैक्सन, नॉर्मन"
87,Wrong_Rationale_3,सेल्ट लोग यूरोप के प्राचीन लोग थे। वाइकिंग स्कैंडिनेविया से थे। सैक्सन जर्मनिक लोग थे जो इंग्लैंड में बसे। नॉर्मन उत्तरी फ्रांस से थे। इनमें से कोई भी संयुक्त राज्य अमेरिका की मूल अमेरिकी जनजातियाँ नहीं थीं।
88,Question,संयुक्त राज्य अमेरिका की दो सबसे लंबी नदियों में से एक का नाम बताइए।
88,Correct_Answer_1,मिसौरी (नदी)
88,Correct_Rationale_1,मिसौरी नदी संयुक्त राज्य अमेरिका की सबसे लंबी नदी है।
88,Correct_Answer_2,मिसिसिपी (नदी)
88,Correct_Rationale_2,मिसिसिपी नदी संयुक्त राज्य अमेरिका की दूसरी सबसे लंबी नदी है।
88,Wrong_Answer_1,"नील (नदी), अमेज़न (नदी)"
88,Wrong_Rationale_1,"नील नदी दुनिया की सबसे लंबी नदी है, जो अफ्रीका में है, न कि अमेरिका में। अमेज़न नदी दक्षिण अमेरिका में है, न कि अमेरिका में।"
88,Wrong_Answer_2,"कोलोराडो (नदी), रियो ग्रांडे (नदी)"
88,Wrong_Rationale_2,"कोलोराडो नदी अमेरिका के दक्षिण पश्चिम में एक प्रमुख नदी है, लेकिन यह सबसे लंबी दो नदियों में से नहीं है। रियो ग्रांडे मैक्सिको की सीमा का हिस्सा है, लेकिन यह भी सबसे लंबी दो नदियों में से नहीं है।"
88,Wrong_Answer_3,"ओहायो (नदी), कोलंबिया (नदी)"
88,Wrong_Rationale_3,ओहायो नदी मिसिसिपी की एक प्रमुख सहायक नदी है लेकिन यह सबसे लंबी दो नदियों में से नहीं है। कोलंबिया नदी प्रशांत उत्तर-पश्चिम से बहती है लेकिन यह भी सबसे लंबी दो नदियों में से नहीं है।
89,Question,संयुक्त राज्य अमेरिका के पश्चिमी तट पर कौन सा महासागर है?
89,Correct_Answer_1,प्रशांत (महासागर)
89,Correct_Rationale_1,"कैलिफ़ोर्निया, ओरेगन और वॉशिंगटन प्रशांत महासागर पर स्थित हैं।"
89,Wrong_Answer_1,अटलांटिक (महासागर)
89,Wrong_Rationale_1,अटलांटिक महासागर संयुक्त राज्य अमेरिका के पूर्वी तट पर है।
89,Wrong_Answer_2,हिंद महासागर
89,Wrong_Rationale_2,हिंद महासागर संयुक्त राज्य अमेरिका से नहीं जुड़ा है।
89,Wrong_Answer_3,आर्कटिक (महासागर)
89,Wrong_Rationale_3,आर्कटिक महासागर अलास्का के उत्तरी तट से सटा हुआ है।
90,Question,संयुक्त राज्य अमेरिका के पूर्वी तट पर कौन सा महासागर है?
90,Correct_Answer_1,अटलांटिक (महासागर)
90,Correct_Rationale_1,"न्यूयॉर्क, फ्लोरिडा और मेन अटलांटिक महासागर पर हैं।"
90,Wrong_Answer_1,प्रशांत (महासागर)
90,Wrong_Rationale_1,प्रशांत महासागर संयुक्त राज्य अमेरिका के पश्चिमी तट पर है।
90,Wrong_Answer_2,मैक्सिको की खाड़ी
90,Wrong_Rationale_2,मैक्सिको की खाड़ी संयुक्त राज्य अमेरिका के दक्षिणपूर्वी तट पर है।
90,Wrong_Answer_3,भूमध्य (सागर)
90,Wrong_Rationale_3,भूमध्य सागर यूरोप और अफ्रीका के बीच स्थित है।
91,Question,एक अमेरिकी क्षेत्र का नाम बताइए।
91,Correct_Answer_1,प्यूर्टो रिको
91,Correct_Rationale_1,
91,Correct_Answer_2,गुआम
91,Correct_Rationale_2,
91,Correct_Answer_3,अमेरिकी वर्जिन द्वीपसमूह
91,Correct_Rationale_3,
91,Correct_Answer_4,अमेरिकन समोआ
91,Correct_Rationale_4,
91,Correct_Answer_5,नॉर्दर्न मारियाना आइलैंड्स
91,Correct_Rationale_5,
91,Wrong_Answer_1,"हवाई, अलास्का, कैलिफ़ोर्निया, टेक्सास, फ्लोरिडा"
91,Wrong_Rationale_1,"हवाई संयुक्त राज्य का 50वां राज्य है, क्षेत्र नहीं। अलास्का 49वां राज्य है, क्षेत्र नहीं। कैलिफ़ोर्निया 1850 में संघ में शामिल हुआ। टेक्सास 1845 में संघ में शामिल हुआ। फ्लोरिडा 1845 में संघ में शामिल हुआ। ये सभी राज्य हैं, क्षेत्र नहीं।"
91,Wrong_Answer_2,"फिलीपींस, क्यूबा, पनामा, मैक्सिको, कनाडा"
91,Wrong_Rationale_2,"फिलीपींस पहले अमेरिकी क्षेत्र था लेकिन 1946 से एक स्वतंत्र देश है। क्यूबा एक स्वतंत्र देश है और कभी भी अमेरिकी क्षेत्र नहीं था। पनामा एक स्वतंत्र देश है, हालांकि अमेरिका ने पनामा नहर क्षेत्र को नियंत्रित किया था। मैक्सिको एक स्वतंत्र देश है। कनाडा एक स्वतंत्र देश है।"
91,Wrong_Answer_3,"जापान, दक्षिण कोरिया, जर्मनी, यूनाइटेड किंगडम, ऑस्ट्रेलिया"
91,Wrong_Rationale_3,जापान एक स्वतंत्र देश है जिसे द्वितीय विश्व युद्ध के बाद अमेरिका ने कब्जा कर लिया था लेकिन यह कभी भी क्षेत्र नहीं था। दक्षिण कोरिया एक स्वतंत्र देश है जहाँ अमेरिकी सैन्य उपस्थिति है लेकिन यह क्षेत्र नहीं है। जर्मनी द्वितीय विश्व युद्ध के बाद कब्जा किया गया था लेकिन यह कभी भी अमेरिकी क्षेत्र नहीं था। यूनाइटेड किंगडम एक स्वतंत्र देश और पूर्व औपनिवेशिक शक्ति है। ऑस्ट्रेलिया एक स्वतंत्र देश है और यह कभी भी अमेरिकी क्षेत्र नहीं था।
92,Question,कनाडा की सीमा से लगने वाले एक राज्य का नाम बताइए।
92,Correct_Answer_1,वाशिंगटन
92,Correct_Rationale_1,
92,Correct_Answer_2,अलास्का
92,Correct_Rationale_2,
92,Correct_Answer_3,न्यूयॉर्क
92,Correct_Rationale_3,
92,Correct_Answer_4,मोंटाना
92,Correct_Rationale_4,
92,Wrong_Answer_1,"ओरेगन, कैलिफोर्निया, नेवादा, यूटा"
92,Wrong_Rationale_1,"ओरेगन वाशिंगटन राज्य के दक्षिण में है और कनाडा से सीमा नहीं लगाता। कैलिफोर्निया की सीमा मेक्सिको से लगती है, कनाडा से नहीं। नेवादा एक आंतरिक पश्चिमी राज्य है और कनाडा से सीमा नहीं लगाता। यूटा अमेरिका का आंतरिक भू-आवेष्ठित राज्य है और कनाडा से सीमा नहीं लगाता।"
92,Wrong_Answer_2,"कोलोराडो, एरिज़ोना, न्यू मैक्सिको, टेक्सास"
92,Wrong_Rationale_2,"कोलोराडो अमेरिका का आंतरिक भू-आवेष्ठित राज्य है। एरिज़ोना की सीमा मेक्सिको से लगती है, कनाडा से नहीं। न्यू मैक्सिको की सीमा मेक्सिको से लगती है, कनाडा से नहीं। टेक्सास की सीमा मेक्सिको से लगती है, कनाडा से नहीं। इन दक्षिणपश्चिमी राज्यों में से कोई भी कनाडा से सीमा नहीं लगाता।"
92,Wrong_Answer_3,"फ्लोरिडा, जॉर्जिया, साउथ कैरोलाइना, नॉर्थ कैरोलाइना"
92,Wrong_Rationale_3,फ्लोरिडा अमेरिका के दक्षिणपूर्व में है और अटलांटिक महासागर और मैक्सिको की खाड़ी से घिरा हुआ है। जॉर्जिया अमेरिका के दक्षिणपूर्व में है। साउथ कैरोलाइना अटलांटिक तट पर है। नॉर्थ कैरोलाइना अ
93,Question,मेक्सिको की सीमा से सटे एक राज्य का नाम बताइए।
93,Correct_Answer_1,कैलिफ़ोर्निया
93,Correct_Rationale_1,
93,Correct_Answer_2,एरिज़ोना
93,Correct_Rationale_2,
93,Correct_Answer_3,न्यू मैक्सिको
93,Correct_Rationale_3,
93,Correct_Answer_4,टेक्सास
93,Correct_Rationale_4,
93,Wrong_Answer_1,"नेवादा, यूटा, कोलोराडो, ओक्लाहोमा"
93,Wrong_Rationale_1,नेवादा कैलिफ़ोर्निया और एरिज़ोना के पूर्व में है और मेक्सिको से सीमा नहीं लगती। यूटा एरिज़ोना के उत्तर में एक भू-आवेष्ठित राज्य है। कोलोराडो अमेरिका के आंतरिक भाग में एक भू-आवेष्ठित राज्य है। ओक्लाहोमा दक्षिण-मध्य अमेरिका में है लेकिन मेक्सिको से सीमा साझा नहीं करता। इन राज्यों में से कोई भी मेक्सिको से सीमा साझा नहीं करता।
93,Wrong_Answer_2,"फ्लोरिडा, लुइसियाना, मिसिसिपी, अलाबामा"
93,Wrong_Rationale_2,फ्लोरिडा मेक्सिको की खाड़ी के पार है लेकिन भूमि सीमा साझा नहीं करता। लुइसियाना मेक्सिको की खाड़ी से सटा है लेकिन सीधे मेक्सिको से नहीं। मिसिसिपी खाड़ी तट पर है लेकिन मेक्सिको से सीमा साझा नहीं करता। अलाबामा खाड़ी तट पर है लेकिन मेक्सिको से सीमा साझा नहीं करता। ये खाड़ी राज्य मेक्सिको से पानी द्वारा अलग हैं।
93,Wrong_Answer_3,"वाशिंगटन, ओरेगन, इडाहो, मोंटाना"
93,Wrong_Rationale_3,"वाशिंगटन कनाडा की सीमा से सटा है, मेक्सिको से नहीं। ओरेगन प्रशांत तट पर है लेकिन कैलिफ़ोर्निया के उत्तर में। इडाहो एक उत्तरपश्चिमी भू-आवेष्ठित राज्य है। मोंटाना कनाडा से सटा है, मेक्सिको से नहीं। ये सभी राज्य अमेरिका के उत्तरी या उत्तरपश्चिमी हिस्से में हैं, मेक्सिको की सीमा से बहुत दूर।"
94,Question,संयुक्त राज्य अमेरिका की राजधानी क्या है?
94,Correct_Answer_1,"वॉशिंगटन, डी.सी."
94,Correct_Rationale_1,डी.सी. का अर्थ है डिस्ट्रिक्ट ऑफ कोलंबिया।
94,Wrong_Answer_1,न्यूयॉर्क सिटी
94,Wrong_Rationale_1,"न्यूयॉर्क अमेरिका का सबसे बड़ा शहर है और यह पहली राजधानी थी, लेकिन यह वर्तमान राजधानी नहीं है।"
94,Wrong_Answer_2,फिलाडेल्फ़िया
94,Wrong_Rationale_2,"फिलाडेल्फ़िया एक ऐतिहासिक शहर है जहाँ स्वतंत्रता की घोषणा और संविधान पर हस्ताक्षर किए गए थे, और यह एक पूर्व राजधानी थी।"
94,Wrong_Answer_3,वॉशिंगटन राज्य
94,Wrong_Rationale_3,"वॉशिंगटन राज्य प्रशांत उत्तर-पश्चिम में एक राज्य है, और यह राजधानी वॉशिंगटन, डी.सी. से अलग स्थान है।"
95,Question,स्टैच्यू ऑफ़ लिबर्टी कहाँ है?
95,Correct_Answer_1,न्यूयॉर्क (हार्बर)
95,Correct_Rationale_1,स्टैच्यू ऑफ़ लिबर्टी न्यूयॉर्क हार्बर में स्थित है।
95,Correct_Answer_2,लिबर्टी आइलैंड
95,Correct_Rationale_2,"विशेष रूप से, यह न्यूयॉर्क हार्बर में लिबर्टी आइलैंड पर स्थित है।"
95,Correct_Answer_3,न्यू जर्सी
95,Correct_Rationale_3,"लिबर्टी आइलैंड तकनीकी रूप से न्यू जर्सी के जल में है, हालांकि इसका प्रशासन न्यूयॉर्क करता है।"
95,Correct_Answer_4,न्यूयॉर्क शहर के पास
95,Correct_Rationale_4,स्टैच्यू ऑफ़ लिबर्टी न्यूयॉर्क शहर के पास हार्बर में स्थित है।
95,Correct_Answer_5,हडसन नदी पर
95,Correct_Rationale_5,प्रतिमा वहां स्थित है जहां हडसन नदी न्यूयॉर्क हार्बर से मिलती है।
95,Wrong_Answer_1,"वॉशिंगटन डी.सी., फिलाडेल्फिया"
95,Wrong_Rationale_1,"स्टैच्यू ऑफ़ लिबर्टी वॉशिंगटन डी.सी. में नहीं है, जो देश की राजधानी है। यह फिलाडेल्फिया में भी नहीं है, जो अमेरिकी स्वतंत्रता का जन्मस्थान है।"
95,Wrong_Answer_2,"बॉस्टन हार्बर, सैन फ्रांसिस्को बे"
95,Wrong_Rationale_2,स्टैच्यू ऑफ़ लिबर्टी बॉस्टन हार्बर या सैन फ्रांसिस्को बे में नहीं है। यह न्यूयॉर्क हार्बर में स्थित है।
95,Wrong_Answer_3,"लॉस एंजिल्स, शिकागो"
95,Wrong_Rationale_3,स्टैच्यू ऑफ़ लिबर्टी लॉस एंजिल्स या शिकागो में नहीं है। यह न्यूयॉर्क हार्बर में स्थित है।
96,Question,झंडे में 13 धारियां क्यों हैं?
96,Correct_Answer_1,क्योंकि 13 मूल उपनिवेश थे
96,Correct_Rationale_1,ये 13 धारियां उन 13 मूल उपनिवेशों का प्रतिनिधित्व करती हैं जिन्होंने स्वतंत्रता की घोषणा की।
96,Correct_Answer_2,13 मूल राज्यों के कारण
96,Correct_Rationale_2,ये 13 धारियां उन 13 मूल राज्यों का प्रतिनिधित्व करती हैं जिन्होंने संघ की स्थापना की।
96,Wrong_Answer_1,स्वतंत्रता की घोषणा पर हस्ताक्षर करने वाले 13 लोगों के लिए
96,Wrong_Rationale_1,स्वतंत्रता की घोषणा पर 56 हस्ताक्षरकर्ता थे।
96,Wrong_Answer_2,संविधान के पहले 13 अनुच्छेदों के लिए
96,Wrong_Rationale_2,संविधान में मूल रूप से सात अनुच्छेद थे।
96,Wrong_Answer_3,क्योंकि 13 एक शुभ संख्या है
96,Wrong_Rationale_3,"धारियों की संख्या ऐतिहासिक तथ्यों पर आधारित है, न कि भाग्य पर।"
97,Question,झंडे में 50 सितारे क्यों हैं?
97,Correct_Answer_1,क्योंकि 50 राज्य हैं
97,Correct_Rationale_1,प्रत्येक तारा संघ के एक राज्य का प्रतिनिधित्व करता है।
97,Wrong_Answer_1,क्योंकि 50 मूल उपनिवेश थे
97,Wrong_Rationale_1,13 मूल उपनिवेश थे।
97,Wrong_Answer_2,क्योंकि 50 राष्ट्रपति रहे हैं
97,Wrong_Rationale_2,सितारों की संख्या का राष्ट्रपति की संख्या से कोई संबंध नहीं है।
97,Wrong_Answer_3,क्योंकि 50 राज्यों में युद्ध हुए थे
97,Wrong_Rationale_3,"सितारे राज्यों का प्रतिनिधित्व करते हैं, युद्धों का नहीं।"
98,Question,राष्ट्रीय गान का नाम क्या है?
98,Correct_Answer_1,स्टार-स्पैंगल्ड बैनर
98,Correct_Rationale_1,गीत के बोल फ्रांसिस स्कॉट की द्वारा 1812 के युद्ध के दौरान लिखी गई कविता से आए हैं।
98,Wrong_Answer_1,अमेरिका द ब्यूटीफुल
98,Wrong_Rationale_1,"अमेरिका द ब्यूटीफुल एक लोकप्रिय देशभक्ति गीत है, लेकिन यह राष्ट्रीय गान नहीं है।"
98,Wrong_Answer_2,माई कंट्री 'टिस ऑफ थी
98,Wrong_Rationale_2,"माई कंट्री 'टिस ऑफ थी एक देशभक्ति गीत है, लेकिन यह राष्ट्रीय गान नहीं है।"
98,Wrong_Answer_3,गॉड ब्लेस अमेरिका
98,Wrong_Rationale_3,"गॉड ब्लेस अमेरिका एक लोकप्रिय देशभक्ति गीत है, लेकिन यह राष्ट्रीय गान नहीं है।"
99,Question,हम स्वतंत्रता दिवस कब मनाते हैं?
99,Correct_Answer_1,4 जुलाई
99,Correct_Rationale_1,"यह 4 जुलाई, 1776 को स्वतंत्रता की घोषणा को अपनाने की स्मृति है।"
99,Wrong_Answer_1,1 जनवरी
99,Wrong_Rationale_1,1 जनवरी नववर्ष का दिन है।
99,Wrong_Answer_2,मई का अंतिम सोमवार
