ID,DataName,fr,
77,Wrong_Rationale_3,"La Croix-Rouge américaine a été fondée par Clara Barton, pas Susan B. Anthony. La Déclaration d’indépendance a été rédigée par Thomas Jefferson et d’autres pères fondateurs en 1776, bien avant la naissance d’Anthony en 1820.",
78,Question,Nommez une guerre à laquelle les États-Unis ont participé au XXe siècle.,
78,Correct_Answer_1,Première Guerre mondiale,
78,Correct_Rationale_1,Les États-Unis sont entrés en guerre en 1917.,
78,Correct_Answer_2,Deuxième Guerre mondiale,
78,Correct_Rationale_2,Les États-Unis sont entrés en guerre après l'attaque de Pearl Harbor en 1941.,
78,Correct_Answer_3,Guerre de Corée,
78,Correct_Rationale_3,Cette guerre a commencé en 1950.,
78,Correct_Answer_4,Guerre du Viêt Nam,
78,Correct_Rationale_4,Cette guerre a eu lieu dans les années 1960 et 1970.,
78,Correct_Answer_5,Guerre du Golfe (persique),
78,Correct_Rationale_5,Cette guerre a eu lieu en 1991.,
78,Wrong_Answer_1,"Guerre de Sécession, Guerre d'indépendance, Guerre américano-mexicaine, Guerre de 1812, Guerre hispano-américaine",
78,Wrong_Rationale_1,"La guerre de Sécession s'est déroulée au XIXe siècle (1861-1865), pas au XXe. La guerre d'indépendance a eu lieu au XVIIIe siècle (1775-1783). La guerre américano-mexicaine s'est déroulée au XIXe siècle (1846-1848). La guerre de 1812 a eu lieu au début du XIXe siècle. La guerre hispano-américaine s'est déroulée en 1898, techniquement au XIXe siècle.",
78,Wrong_Answer_2,"Guerre de la Conquête, Guerre du roi Philippe, Rébellion de Bacon, Rébellion de Shays, Rébellion du whisky",
78,Wrong_Rationale_2,La guerre de la Conquête a eu lieu dans les années 1750-1760. La guerre du roi Philippe a eu lieu dans les années 1670. La rébellion de Bacon a eu lieu en 1676. La rébellion de Shays a eu lieu dans les années 1780. La rébellion du whisky a eu lieu dans les années 1790. Tous ces conflits sont antérieurs au XXe siècle.,
78,Wrong_Answer_3,"Guerres napoléoniennes, Guerre de Crimée, Guerre franco-prussienne, Guerres des Boers, Guerre russo-japonaise",
78,Wrong_Rationale_3,,
79,Question,Qui était président pendant la Première Guerre mondiale ?,
79,Correct_Answer_1,(Woodrow) Wilson,
79,Correct_Rationale_1,Woodrow Wilson était le président qui a dirigé les États-Unis pendant la Première Guerre mondiale.,
79,Wrong_Answer_1,Franklin Roosevelt,
79,Wrong_Rationale_1,Franklin Roosevelt était le président pendant la Seconde Guerre mondiale.,
79,Wrong_Answer_2,Abraham Lincoln,
79,Wrong_Rationale_2,Abraham Lincoln était le président pendant la guerre de Sécession.,
79,Wrong_Answer_3,Theodore Roosevelt,
79,Wrong_Rationale_3,Theodore Roosevelt a été président avant la Première Guerre mondiale.,
80,Question,Qui était président pendant la Grande Dépression et la Seconde Guerre mondiale ?,
80,Correct_Answer_1,(Franklin) Roosevelt,
80,Correct_Rationale_1,Franklin D. Roosevelt a dirigé le pays à travers ces deux crises nationales.,
80,Wrong_Answer_1,Woodrow Wilson,
80,Wrong_Rationale_1,Woodrow Wilson était président pendant la Première Guerre mondiale.,
80,Wrong_Answer_2,Herbert Hoover,
80,Wrong_Rationale_2,Herbert Hoover était président lorsque la Grande Dépression a commencé.,
80,Wrong_Answer_3,Harry Truman,
80,Wrong_Rationale_3,Harry Truman était le président qui a conclu la Seconde Guerre mondiale après la mort de Roosevelt.,
81,Question,Contre qui les États-Unis se sont-ils battus pendant la Seconde Guerre mondiale ?,
81,Correct_Answer_1,"le Japon, l'Allemagne et l'Italie",
81,Correct_Rationale_1,Ces trois pays formaient les puissances de l'Axe.,
81,Correct_Answer_2,le Japon,
81,Correct_Rationale_2,Le Japon était une puissance majeure de l'Axe contre laquelle les États-Unis se sont battus.,
81,Correct_Answer_3,l'Allemagne,
81,Correct_Rationale_3,L'Allemagne était une puissance majeure de l'Axe contre laquelle les États-Unis se sont battus.,
81,Correct_Answer_4,l'Italie,
81,Correct_Rationale_4,L'Italie était une puissance de l'Axe contre laquelle les États-Unis se sont battus.,
81,Wrong_Answer_1,l'Union soviétique,
81,Wrong_Rationale_1,"L'Union soviétique était un allié des États-Unis pendant la Seconde Guerre mondiale, pas un ennemi.",
81,Wrong_Answer_2,la Grande-Bretagne,
81,Wrong_Rationale_2,"La Grande-Bretagne était un allié majeur des États-Unis pendant la Seconde Guerre mondiale, pas un ennemi.",
81,Wrong_Answer_3,la France,
81,Wrong_Rationale_3,"La France a été libérée par les États-Unis et leurs alliés pendant la Seconde Guerre mondiale, pas un ennemi.",
82,Question,"Avant d’être président, Eisenhower était général. Dans quelle guerre a-t-il combattu ?",
82,Correct_Answer_1,Seconde Guerre mondiale,
82,Correct_Rationale_1,Dwight D. Eisenhower était le commandant suprême de la Force expéditionnaire alliée en Europe pendant la Seconde Guerre mondiale.,
82,Wrong_Answer_1,Première Guerre mondiale,
82,Wrong_Rationale_1,Eisenhower a servi aux États-Unis pendant la Première Guerre mondiale.,
82,Wrong_Answer_2,Guerre de Sécession,
82,Wrong_Rationale_2,La guerre de Sécession a eu lieu avant la naissance d’Eisenhower.,
82,Wrong_Answer_3,Guerre du Vietnam,
82,Wrong_Rationale_3,La guerre du Vietnam s’est intensifiée après la présidence d’Eisenhower.,
83,Question,"Pendant la guerre froide, quelle était la principale préoccupation des États-Unis ?",
83,Correct_Answer_1,le communisme,
83,Correct_Rationale_1,"Après la Seconde Guerre mondiale, l'objectif principal de la politique étrangère américaine était de contenir la propagation du communisme, dirigé par l'Union soviétique.",
83,Wrong_Answer_1,le changement climatique,
83,Wrong_Rationale_1,Le changement climatique n'est devenu que récemment une préoccupation internationale majeure.,
83,Wrong_Answer_2,le colonialisme,
83,Wrong_Rationale_2,"Bien que la guerre froide ait coïncidé avec l'ère de la décolonisation, la principale préoccupation des États-Unis était le communisme.",
83,Wrong_Answer_3,la Grande Dépression,
83,Wrong_Rationale_3,"La Grande Dépression était le principal problème des années 1930, avant la guerre froide.",
84,Question,Quel mouvement a essayé de mettre fin à la discrimination raciale ?,
84,Correct_Answer_1,mouvement des droits civiques,
84,Correct_Rationale_1,Le mouvement des droits civiques des années 1950 et 1960 a œuvré pour mettre fin à la discrimination légale et sociale envers les Afro-Américains.,
84,Wrong_Answer_1,le mouvement de tempérance,
84,Wrong_Rationale_1,Le mouvement de tempérance était un mouvement social visant à interdire la consommation d’alcool.,
84,Wrong_Answer_2,le mouvement pour le suffrage des femmes,
84,Wrong_Rationale_2,Le mouvement pour le suffrage des femmes visait à obtenir le droit de vote pour les femmes.,
84,Wrong_Answer_3,le mouvement anti-guerre,
84,Wrong_Rationale_3,"Le mouvement anti-guerre s’est concentré sur l’opposition à une guerre spécifique, en particulier la guerre du Vietnam.",
85,Question,"Qu'a fait Martin Luther King, Jr. ?",
85,Correct_Answer_1,s'est battu pour les droits civiques,
85,Correct_Rationale_1,Il était un leader emblématique du mouvement des droits civiques qui s'est battu contre la discrimination raciale par la résistance non violente.,
85,Correct_Answer_2,a œuvré pour l'égalité de tous les Américains,
85,Correct_Rationale_2,Son objectif était de créer une société où les personnes de toutes races étaient traitées de manière égale.,
85,Wrong_Answer_1,"était le premier président noir, était sénateur américain",
85,Wrong_Rationale_1,"Le premier président noir des États-Unis était Barack Obama, pas Martin Luther King, Jr. Martin Luther King, Jr. était un pasteur et un activiste, pas un élu comme un sénateur américain.",
85,Wrong_Answer_2,"s'est battu pour libérer les esclaves, a fondé la NAACP",
85,Wrong_Rationale_2,"La lutte pour libérer les esclaves a eu lieu environ 100 ans avant son époque, pendant l'ère de la guerre civile. La NAACP a été fondée en 1909 par W.E.B. Du Bois et d'autres, avant la naissance de King en 1929.",
85,Wrong_Answer_3,"était juge à la Cour suprême, a inventé le téléphone",
85,Wrong_Rationale_3,"Martin Luther King, Jr. n'a jamais été juge à la Cour suprême ; il était un leader des droits civiques et un pasteur. Le téléphone a été inventé par Alexander Graham Bell en 1876, bien avant la naissance de King.",
86,Question,Quel événement majeur s'est produit le 11 septembre 2001 aux États-Unis ?,
86,Correct_Answer_1,Des terroristes ont attaqué les États-Unis,
86,Correct_Rationale_1,"Ce jour-là, des terroristes d'al-Qaïda ont détourné des avions et attaqué le World Trade Center, le Pentagone et d'autres sites.",
86,Wrong_Answer_1,Pearl Harbor a été attaqué,
86,Wrong_Rationale_1,"L'attaque sur Pearl Harbor a eu lieu le 7 décembre 1941, entraînant l'entrée des États-Unis dans la Seconde Guerre mondiale.",
86,Wrong_Answer_2,Le marché boursier s'est effondré,
86,Wrong_Rationale_2,Le grand krach boursier qui a déclenché la Grande Dépression a eu lieu en 1929.,
86,Wrong_Answer_3,La guerre d'Irak a commencé,
86,Wrong_Rationale_3,"La guerre d'Irak a commencé en 2003, après les attentats du 11 septembre.",
87,Question,Nommez une tribu amérindienne aux États-Unis.,
87,Correct_Answer_1,Cherokee,
87,Correct_Rationale_1,Les Cherokee sont une tribu amérindienne originaire du sud-est des États-Unis.,
87,Correct_Answer_2,Navajo,
87,Correct_Rationale_2,Les Navajos sont une tribu amérindienne du sud-ouest des États-Unis.,
87,Correct_Answer_3,Sioux,
87,Correct_Rationale_3,Les Sioux sont une tribu amérindienne de la région des Grandes Plaines.,
87,Correct_Answer_4,Chippewa,
87,Correct_Rationale_4,Les Chippewa (Ojibwés) sont une tribu amérindienne de la région des Grands Lacs.,
87,Correct_Answer_5,Choctaw,
87,Correct_Rationale_5,Les Choctaw sont une tribu amérindienne originaire du sud-est des États-Unis.,
87,Correct_Answer_6,Pueblo,
87,Correct_Rationale_6,Les Pueblos sont des tribus amérindiennes du sud-ouest des États-Unis.,
87,Correct_Answer_7,Apache,
87,Correct_Rationale_7,Les Apaches sont une tribu amérindienne du sud-ouest des États-Unis.,
87,Correct_Answer_8,Iroquois,
87,Correct_Rationale_8,Les Iroquois sont une confédération de tribus amérindiennes du nord-est des États-Unis.,
87,Correct_Answer_9,Creek,
87,Correct_Rationale_9,Les Creeks (Muscogees) sont une tribu amérindienne du sud-est des États-Unis.,
87,Correct_Answer_10,Pieds-Noirs,
87,Correct_Rationale_10,Les Pieds-Noirs sont une tribu amérindienne des Grandes Plaines du Nord.,
87,Correct_Answer_11,Séminole,
87,Correct_Rationale_11,Les Séminoles sont une tribu amérindienne de Floride.,
87,Correct_Answer_12,Cheyenne,
87,Correct_Rationale_12,Les Cheyennes sont une tribu amérindienne des Grandes Plaines.,
87,Correct_Answer_13,Arawak,
87,Correct_Rationale_13,Les Arawaks étaient des peuples indigènes des Caraïbes et d'Amérique du Sud.,
87,Correct_Answer_14,Shawnee,
87,Correct_Rationale_14,Les Shawnees sont une tribu amérindienne originaire de la vallée de l'Ohio.,
87,Correct_Answer_15,Mohegan,
87,Correct_Rationale_15,Les Mohegans sont une tribu amérindienne du Connecticut.,
87,Correct_Answer_16,Huron,
87,Correct_Rationale_16,Les Hurons (Wyandots) sont une tribu amérindienne de la région des Grands Lacs.,
87,Correct_Answer_17,Oneida,
87,Correct_Rationale_17,Les Oneidas sont une tribu amérindienne et font partie de la confédération iroquoise.,
87,Correct_Answer_18,Lakota,
87,Correct_Rationale_18,Les Lakotas sont une tribu amérindienne et font partie de la nation Sioux.,
87,Correct_Answer_19,Crow,
87,Correct_Rationale_19,Les Crow sont une tribu amérindienne des Grandes Plaines du Nord.,
87,Correct_Answer_20,Teton,
87,Correct_Rationale_20,Les Teton sont une division de la tribu Lakota Sioux.,
87,Correct_Answer_21,Hopi,
87,Correct_Rationale_21,Les Hopis sont une tribu amérindienne d'Arizona.,
87,Correct_Answer_22,Inuit,
87,Correct_Rationale_22,Les Inuits sont des peuples autochtones de l'Alaska et des régions arctiques.,
87,Wrong_Answer_1,"Inca, Aztèques, Mayas, Olmèques",
87,Wrong_Rationale_1,"Les Incas étaient une civilisation principalement située en Amérique du Sud, comme le Pérou. Les Aztèques étaient une civilisation située dans la région du Mexique actuel. Les Mayas étaient une civilisation située en Amérique centrale. Les Olmèques étaient une ancienne civilisation au Mexique. Aucun de ceux-ci n'était une tribu amérindienne des États-Unis actuels.",
87,Wrong_Answer_2,"Zoulous, Massaï, Yoruba, Bantous",
87,Wrong_Rationale_2,Les Zoulous sont un peuple d'Afrique du Sud. Les Massaïs viennent d'Afrique de l'Est (Kenya et Tanzanie). Les Yorubas viennent d'Afrique de l'Ouest (Nigeria). Les Bantous sont un grand groupe de peuples d'Afrique subsaharienne. Aucun de ceux-ci n'est une tribu amérindienne des États-Unis.,
87,Wrong_Answer_3,"Celtes, Vikings, Saxons, Normands",
87,Wrong_Rationale_3,Les Celtes étaient des peuples anciens d'Europe. Les Vikings venaient de Scandinavie. Les Saxons étaient des peuples germaniques installés en Angleterre. Les Normands venaient du nord de la France. Aucun de ceux-ci n'était une tribu amérindienne native des États-Unis.,
88,Question,Nommez l’un des deux plus longs fleuves des États-Unis.,
88,Correct_Answer_1,Missouri (Fleuve),
88,Correct_Rationale_1,Le fleuve Missouri est le plus long fleuve des États-Unis.,
88,Correct_Answer_2,Mississippi (Fleuve),
88,Correct_Rationale_2,Le fleuve Mississippi est le deuxième plus long fleuve des États-Unis.,
88,Wrong_Answer_1,"Nil (Fleuve), Amazone (Fleuve)",
88,Wrong_Rationale_1,"Le Nil est le plus long fleuve du monde, situé en Afrique, et non aux États-Unis. L’Amazone se trouve en Amérique du Sud, pas aux États-Unis.",
88,Wrong_Answer_2,"Colorado (Fleuve), Rio Grande (Fleuve)",
88,Wrong_Rationale_2,"Le fleuve Colorado est un fleuve majeur du sud-ouest américain, mais il n’est pas l’un des deux plus longs. Le Rio Grande forme une partie de la frontière avec le Mexique, mais il n’est pas l’un des deux plus longs.",
88,Wrong_Answer_3,"Ohio (Fleuve), Columbia (Fleuve)",
88,Wrong_Rationale_3,L’Ohio est un affluent majeur du Mississippi mais n’est pas l’un des deux plus longs fleuves. Le Columbia traverse le nord-ouest du Pacifique mais n’est pas l’un des deux plus longs fleuves.,
89,Question,Quel océan borde la côte ouest des États-Unis ?,
89,Correct_Answer_1,Pacifique (Océan),
89,Correct_Rationale_1,"La Californie, l'Oregon et l'État de Washington sont sur l'océan Pacifique.",
89,Wrong_Answer_1,Atlantique (Océan),
89,Wrong_Rationale_1,L'océan Atlantique est sur la côte est des États-Unis.,
89,Wrong_Answer_2,Indien (Océan),
89,Wrong_Rationale_2,L'océan Indien ne borde pas les États-Unis.,
89,Wrong_Answer_3,Arctique (Océan),
89,Wrong_Rationale_3,L'océan Arctique borde la côte nord de l'Alaska.,
90,Question,Quel océan se trouve sur la côte est des États-Unis ?,
90,Correct_Answer_1,Atlantique (Océan),
90,Correct_Rationale_1,"New York, la Floride et le Maine se trouvent sur l’océan Atlantique.",
90,Wrong_Answer_1,Pacifique (Océan),
90,Wrong_Rationale_1,L’océan Pacifique est sur la côte ouest des États-Unis.,
90,Wrong_Answer_2,Golfe du Mexique,
90,Wrong_Rationale_2,Le golfe du Mexique est sur la côte sud-est des États-Unis.,
90,Wrong_Answer_3,Méditerranée (Mer),
90,Wrong_Rationale_3,La mer Méditerranée est située entre l’Europe et l’Afrique.,
91,Question,Nommez un territoire des États-Unis.,
91,Correct_Answer_1,Porto Rico,
91,Correct_Rationale_1,,
91,Correct_Answer_2,Guam,
91,Correct_Rationale_2,,
91,Correct_Answer_3,Îles Vierges américaines,
91,Correct_Rationale_3,,
91,Correct_Answer_4,Samoa américaines,
91,Correct_Rationale_4,,
91,Correct_Answer_5,Îles Mariannes du Nord,
91,Correct_Rationale_5,,
91,Wrong_Answer_1,"Hawaï, Alaska, Californie, Texas, Floride",
91,Wrong_Rationale_1,"Hawaï est le 50e État des États-Unis, pas un territoire. L'Alaska est le 49e État, pas un territoire. La Californie a rejoint l'Union en 1850. Le Texas a rejoint l'Union en 1845. La Floride a rejoint l'Union en 1845. Tous sont des États, pas des territoires.",
91,Wrong_Answer_2,"Philippines, Cuba, Panama, Mexique, Canada",
91,Wrong_Rationale_2,"Les Philippines étaient un territoire américain dans le passé mais sont devenues un pays indépendant en 1946. Cuba est un pays indépendant et n'a jamais été un territoire américain. Le Panama est un pays indépendant, bien que les États-Unis aient contrôlé la zone du canal de Panama. Le Mexique est un pays indépendant. Le Canada est un pays indépendant.",
91,Wrong_Answer_3,"Japon, Corée du Sud, Allemagne, Royaume-Uni, Australie",
91,Wrong_Rationale_3,Le Japon est un pays indépendant qui a été occupé par les États-Unis après la Seconde Guerre mondiale mais n’a jamais été un territoire. La Corée du Sud est un pays indépendant avec une présence militaire américaine mais n’est pas un territoire. L’Allemagne a été occupée après la Seconde Guerre mondiale mais n’a jamais été un territoire américain. Le Royaume-Uni est un pays indépendant et une ancienne puissance coloniale. L’Australie est un pays indépendant et n’a jamais été un territoire américain.,
92,Question,Nommez un État qui borde le Canada.,
92,Correct_Answer_1,Washington,
92,Correct_Rationale_1,,
92,Correct_Answer_2,Alaska,
92,Correct_Rationale_2,,
92,Correct_Answer_3,New York,
92,Correct_Rationale_3,,
92,Correct_Answer_4,Montana,
92,Correct_Rationale_4,,
92,Wrong_Answer_1,"Oregon, Californie, Nevada, Utah",
92,Wrong_Rationale_1,"L’Oregon est au sud de l’État de Washington et ne borde pas le Canada. La Californie borde le Mexique, pas le Canada. Le Nevada est un État intérieur de l’ouest qui ne borde pas le Canada. L’Utah est un État enclavé à l’intérieur des États-Unis et ne borde pas le Canada.",
92,Wrong_Answer_2,"Colorado, Arizona, Nouveau-Mexique, Texas",
92,Wrong_Rationale_2,"Le Colorado est un État enclavé à l’intérieur des États-Unis. L’Arizona borde le Mexique, pas le Canada. Le Nouveau-Mexique borde le Mexique, pas le Canada. Le Texas borde le Mexique, pas le Canada. Aucun de ces États du sud-ouest ne borde le Canada.",
92,Wrong_Answer_3,"Floride, Géorgie, Caroline du Sud, Caroline du Nord",
92,Wrong_Rationale_3,La Floride est dans le sud-est des États-Unis et borde l’océan Atlantique et le golfe du Mexique. La Géorgie est dans le sud-est des États-Unis. La Caroline du Sud est sur la côte atlantique. La Caroline du Nord est sur la côte atlantique. Tous ces États du sud-est sont loin de la frontière canadienne.,
93,Question,Nommez un État qui borde le Mexique.,
93,Correct_Answer_1,Californie,
93,Correct_Rationale_1,,
93,Correct_Answer_2,Arizona,
93,Correct_Rationale_2,,
93,Correct_Answer_3,Nouveau-Mexique,
93,Correct_Rationale_3,,
93,Correct_Answer_4,Texas,
93,Correct_Rationale_4,,
93,Wrong_Answer_1,"Nevada, Utah, Colorado, Oklahoma",
93,Wrong_Rationale_1,Le Nevada est à l’est de la Californie et de l’Arizona et ne borde pas le Mexique. L’Utah est un État enclavé au nord de l’Arizona. Le Colorado est un État enclavé à l’intérieur des États-Unis. L’Oklahoma est dans le centre-sud des États-Unis mais ne borde pas le Mexique. Aucun de ces États ne partage une frontière avec le Mexique.,
93,Wrong_Answer_2,"Floride, Louisiane, Mississippi, Alabama",
93,Wrong_Rationale_2,La Floride est de l’autre côté du golfe du Mexique par rapport au Mexique mais ne partage pas de frontière terrestre. La Louisiane borde le golfe du Mexique mais pas directement le Mexique. Le Mississippi est sur la côte du golfe mais ne borde pas le Mexique. L’Alabama est sur la côte du golfe mais ne borde pas le Mexique. Ces États du golfe sont séparés du Mexique par l’eau.,
93,Wrong_Answer_3,"Washington, Oregon, Idaho, Montana",
93,Wrong_Rationale_3,"L’État de Washington borde le Canada, pas le Mexique. L’Oregon est sur la côte pacifique mais au nord de la Californie. L’Idaho est un État enclavé du nord-ouest. Le Montana borde le Canada, pas le Mexique. Tous ces États se trouvent dans le nord ou le nord-ouest des États-Unis, loin de la frontière mexicaine.",
94,Question,Quelle est la capitale des États-Unis ?,
94,Correct_Answer_1,"Washington, D.C.",
94,Correct_Rationale_1,D.C. signifie District de Columbia.,
94,Wrong_Answer_1,New York,
94,Wrong_Rationale_1,"New York est la plus grande ville des États-Unis et fut sa première capitale, mais ce n’est pas la capitale actuelle.",
94,Wrong_Answer_2,Philadelphie,
94,Wrong_Rationale_2,"Philadelphie est une ville historique où la Déclaration et la Constitution ont été signées, et elle fut une ancienne capitale.",
94,Wrong_Answer_3,État de Washington,
94,Wrong_Rationale_3,"L’État de Washington est un État du nord-ouest du Pacifique, différent de la capitale Washington, D.C.",
95,Question,Où se trouve la Statue de la Liberté ?,
95,Correct_Answer_1,New York (Port),
95,Correct_Rationale_1,La Statue de la Liberté se trouve dans le port de New York.,
95,Correct_Answer_2,Île de la Liberté,
95,Correct_Rationale_2,"Plus précisément, elle est située sur l'Île de la Liberté dans le port de New York.",
95,Correct_Answer_3,New Jersey,
95,Correct_Rationale_3,"L'Île de la Liberté se trouve techniquement dans les eaux du New Jersey, mais est administrée par New York.",
95,Correct_Answer_4,près de New York,
95,Correct_Rationale_4,"La Statue de la Liberté est située près de New York, dans le port.",
95,Correct_Answer_5,sur le fleuve Hudson,
95,Correct_Rationale_5,La statue se trouve là où le fleuve Hudson rencontre le port de New York.,
95,Wrong_Answer_1,"Washington D.C., Philadelphie",
95,Wrong_Rationale_1,"La Statue de la Liberté n'est pas à Washington, D.C., la capitale du pays. Elle n'est pas non plus à Philadelphie, berceau de l'indépendance américaine.",
95,Wrong_Answer_2,"Port de Boston, Baie de San Francisco",
95,Wrong_Rationale_2,La Statue de la Liberté ne se trouve pas dans le port de Boston ni dans la baie de San Francisco. Elle se trouve dans le port de New York.,
95,Wrong_Answer_3,"Los Angeles, Chicago",
95,Wrong_Rationale_3,La Statue de la Liberté n'est pas à Los Angeles ni à Chicago. Elle se trouve dans le port de New York.,
96,Question,Pourquoi le drapeau a-t-il 13 bandes ?,
96,Correct_Answer_1,parce qu'il y avait 13 colonies originales,
96,Correct_Rationale_1,Les 13 bandes représentent les 13 colonies originales qui ont déclaré leur indépendance.,
96,Correct_Answer_2,à cause des 13 États originaux,
96,Correct_Rationale_2,Les 13 bandes représentent les 13 États originaux qui ont formé l'Union.,
96,Wrong_Answer_1,pour les 13 signataires de la Déclaration,
96,Wrong_Rationale_1,Il y avait 56 signataires de la Déclaration d'indépendance.,
96,Wrong_Answer_2,pour les 13 premiers articles de la Constitution,
96,Wrong_Rationale_2,La Constitution comptait à l'origine sept articles.,
96,Wrong_Answer_3,parce que 13 est un nombre porte-bonheur,
96,Wrong_Rationale_3,"Le nombre de bandes est basé sur un fait historique, pas sur la chance.",
97,Question,Pourquoi le drapeau a-t-il 50 étoiles ?,
97,Correct_Answer_1,parce qu'il y a 50 États,
97,Correct_Rationale_1,Chaque étoile représente un des États de l'Union.,
97,Wrong_Answer_1,parce qu'il y avait 50 colonies originales,
97,Wrong_Rationale_1,Il y avait 13 colonies originales.,
97,Wrong_Answer_2,parce qu'il y a eu 50 présidents,
97,Wrong_Rationale_2,Le nombre d'étoiles n'est pas lié au nombre de présidents.,
97,Wrong_Answer_3,parce qu'il y a eu des guerres dans 50 États,
97,Wrong_Rationale_3,"Les étoiles représentent les États, pas les guerres.",
98,Question,Quel est le nom de l'hymne national ?,
98,Correct_Answer_1,La Bannière étoilée,
98,Correct_Rationale_1,Les paroles viennent d’un poème écrit par Francis Scott Key pendant la guerre de 1812.,
98,Wrong_Answer_1,L'Amérique la Belle,
98,Wrong_Rationale_1,"L’Amérique la Belle est une chanson patriotique populaire, mais ce n’est pas l’hymne national.",
98,Wrong_Answer_2,"Mon pays, 'Tis of Thee",
98,Wrong_Rationale_2,"Mon pays, 'Tis of Thee est une chanson patriotique, mais ce n’est pas l’hymne national.",
98,Wrong_Answer_3,Que Dieu bénisse l’Amérique,
98,Wrong_Rationale_3,"""Que Dieu bénisse l’Amérique"" est une chanson patriotique populaire, mais ce n’est pas l’hymne national.",
99,Question,Quand célébrons-nous la fête de l'indépendance ?,
99,Correct_Answer_1,4 juillet,
99,Correct_Rationale_1,Cela commémore l'adoption de la Déclaration d'indépendance le 4 juillet 1776.,
99,Wrong_Answer_1,1er janvier,
99,Wrong_Rationale_1,Le 1er janvier est le jour de l'An.,
99,Wrong_Answer_2,le dernier lundi de mai,
99,Wrong_Rationale_2,"C'est le Memorial Day, qui rend hommage aux soldats morts au service militaire.",
99,Wrong_Answer_3,le quatrième jeudi de novembre,
99,Wrong_Rationale_3,C'est le jour de Thanksgiving.,
100,Question,Nommez deux jours fériés nationaux des États-Unis.,
100,Correct_Answer_1,Noël,
100,Correct_Rationale_1,,
100,Correct_Answer_2,Thanksgiving,
100,Correct_Rationale_2,,
100,Correct_Answer_3,Jour de l'Indépendance,
100,Correct_Rationale_3,,
100,Correct_Answer_4,Jour de l'An,
100,Correct_Rationale_4,,
100,Wrong_Answer_1,"Saint-Valentin, Halloween, Poisson d’avril, Saint-Patrick",
100,Wrong_Rationale_1,La Saint-Valentin est largement célébrée mais n'est pas un jour férié fédéral. Halloween est largement célébré mais n'est pas un jour férié fédéral. Le Poisson d’avril n’est pas un jour férié officiel. La Saint-Patrick est célébrée mais n’est pas un jour férié fédéral. Aucun de ceux-ci n'est un jour férié national officiel aux États-Unis.,
100,Wrong_Answer_2,"Fête des Mères, Fête des Pères, Pâques, Jour de la Marmotte",
100,Wrong_Rationale_2,"La Fête des Mères est célébrée mais n'est pas un jour férié fédéral. La Fête des Pères est célébrée mais n'est pas un jour férié fédéral. Pâques est une fête religieuse mais pas un jour férié fédéral. Le Jour de la Marmotte est observé mais n'est pas un jour férié fédéral. Ce sont des célébrations culturelles ou religieuses, pas des jours fériés nationaux.",
100,Wrong_Answer_3,"Black Friday, Dimanche du Super Bowl, Jour des Impôts, Jour des Élections",
100,Wrong_Rationale_3,Le Black Friday est un jour de shopping mais pas un jour férié fédéral. Le dimanche du Super Bowl est un événement populaire mais pas un jour férié fédéral. Le Jour des Impôts (15 avril) est une date limite mais pas un jour férié. Le Jour des Élections est important mais n'est pas un jour férié fédéral dans la plupart des États. Aucun de ceux-ci n'est un jour férié national officiel aux États-Unis.,
