Index,Category,SubCategory,Questions,Answers,rationale,Wrong
98,अमरीकी इतिहास,सन 1800 में,सभी परुषों ु को वोट करनेका अधिकार कब मिला?,"गहृ यद्धु के बाद, पनु र्निर्मा र्नि ण के दौरान, १५ संशोधन (के साथ ), १८७०","गृहयुद्ध के बाद, संयुक्त राज्य अमेरिका के संविधान में 15वां संशोधन 1870 में स्वीकृत किया गया था, जिसमें सभी पुरुषों को, जाति के बावजूद, वोट देने का अधिकार दिया गया था। पुनर्निर्माण के रूप में जाना जाने वाला यह काल दक्षिण का पुनर्निर्माण करने और पहले गुलाम बनाए गए लोगों को समाज में एकीकृत करने के उद्देश्य से था।","गृहयुद्ध से पहले, युद्ध-पूर्व के दौरान, (के साथ) 10वां संशोधन, 1850
महान मंदी से पहले, मैनिफेस्ट डेस्टिनी के दौरान, (के साथ) 13वां संशोधन, 1920
प्रथम विश्व युद्ध के बाद, गर्जने वाले ट्वेंटीज़ के दौरान, (के साथ) 19वां संशोधन, 1900"
99,अमरीकी इतिहास,सन 1800 में,१८०० के दशक मेंमहिलाओंके अधिकार आदोलन ं के एक नेता का नाम बताइए।,"ससान ु बी अन्थोनी, एलिज़ाबेथ कड़ी स्टंटों, सोजॉर्नरर्न ट्रुथ, हेरिएट टबमन, लक्रुेटिए मोट्ट, लसी ू स्टोन","1800 के दशक में महिला अधिकार आंदोलन ने मताधिकार सहित महिलाओं के लिए समान अधिकार प्राप्त करने पर ध्यान केंद्रित किया। सुसान बी. एंथोनी और एलिजाबेथ कैडी स्टैंटन प्रमुख व्यक्ति थे जिन्होंने अमेरिकन इक्वल राइट्स एसोसिएशन और नेशनल वुमन सफरेज एसोसिएशन जैसे संगठनों की सह-स्थापना की। अन्य प्रमुख नेताओं में सोजॉर्नर ट्रुथ, हैरियट टबमैन, लुक्रेटिया मोट्ट और लुसी स्टोन शामिल थीं, जिन्होंने अक्सर उन्मूलनवादी आंदोलन के साथ गठबंधन बनाते हुए महिलाओं के मताधिकार और अन्य अधिकारों की वकालत की।","एलेनोर रूजवेल्ट, रोजा पार्क्स, अमेलिया ईयरहार्ट, क्लारा बार्टन, सगाजाविया, हैरियट टबमन
डॉली पार्टन, बियोंसे, टेलर स्विफ्ट, रिहाना, मैडोना, एडेल
मarilyn मुनरो, ऑड्रे हेपबर्न, ग्रेस केली, एलिजाबेथ टेलर, कैथरीन हेपबर्न, बेट्टे डेविस"
100,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,सन 1900 मेंसंयक्तु राज्य द्वारा किए किसी यद्धु का नाम बताएँ।,"प्रथम विश्व यद्धु, द्वितीय विश्व यद्धु, कोरियाई यद्धु, वियतनाम यद्धु, (अरब की) खाड़ी का यद्धु",20वीं शताब्दी के दौरान संयुक्त राज्य अमेरिका कई बड़े युद्धों में शामिल था। इन संघर्षों का वैश्विक राजनीति और अमेरिकी समाज पर महत्वपूर्ण प्रभाव पड़ा।,"फ़्रेंच और इंडियन युद्ध, गृहयुद्ध, क्रांतिकारी युद्ध, 1812 का युद्ध

स्पेनिश-अमेरिकी युद्ध, अमेरिकी गृहयुद्ध, वियतनाम युद्ध, खाड़ी युद्ध, ऑपरेशन डेजर्ट स्टॉर्म

1812 का युद्ध, मैक्सिकन-अमेरिकी युद्ध, गृहयुद्ध, स्पेनिश-अमेरिकी युद्ध, विश्व युद्ध"
101,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,अमेरिका नेप्रथम विश्व युद्ध मेंभाग क्यों लिया था?,"क्योंकि जर्मनी ने अमेरिकी (नागरिक) जहाजों पर हमला किया था, मित्र राष्ट्रों (इंग्लैंड, फ्रांस, इटली और रूस) का समर्थन करने के लिए, केंद्रीय शक्तियों (जर्मनी, ऑस्ट्रिया-हंगरी, ओटोमन साम्राज्य और बुल्गारिया) का विरोध करने के लिए","संयुक्त राज्य अमेरिका प्रथम विश्व युद्ध में जर्मनी के अप्रतिबंधित पनडुब्बी युद्ध के कारण शामिल हुआ, जिसमें अमेरिकी नागरिक जहाजों पर हमले और केंद्रीय शक्तियों का विरोध करते हुए मित्र देशों का समर्थन करना शामिल था। पृष्ठभूमि: 1917 में, जर्मनी ने अप्रतिबंधित पनडुब्बी युद्ध फिर से शुरू कर दिया, जिससे एज़्टेक जैसे अमेरिकी जहाज डूब गए, जिससे अमेरिकी जनता और राष्ट्रपति विल्सन बहुत क्रोधित हुए। मित्र देशों की सेनाओं का समर्थन करने और केंद्रीय शक्तियों का मुकाबला करने की इच्छा के साथ, अमेरिका ने जर्मनी के खिलाफ युद्ध की घोषणा कर दी।","क्योंकि जापान ने अमेरिकी (नौसैनिक) अड्डों पर हमला किया,
साम्यवाद (पूर्वी यूरोप और एशिया में) के प्रसार को रोकने के लिए,
एक नए अंतर्राष्ट्रीय संगठन के माध्यम से वैश्विक शांति स्थापित करने के लिए"
102,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,सभी महिलाओंको मतदान का अधिकार कब मिला?,"१९२०, वर्ल्ड वॉर १ के बाद, १९ संशोधन (के साथ)","अमेरिकी संविधान का 19वां संशोधन महिलाओं को वोट देने का अधिकार देता है। 1920 में अनुमोदित यह ऐतिहासिक उपलब्धि, महिला मताधिकार आंदोलन द्वारा दशकों की वकालत का परिणाम थी, जो प्रथम विश्व युद्ध के बाद तेज हो गया था।","1945, वर्ल्ड वॉर २ के बाद, २० संशोधन (के साथ)
1900, वर्ल्ड वॉर १ के पहले, १८ संशोधन (के साथ)
1970, वियतनाम वॉर के दौरान, २१ संशोधन (के साथ)"
103,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,ग्रेट डिप्रेशन क्या था?,आधनिु क इतिहास मेंसबसेलंबेसमय तक आर्थिकर्थि मंदी,महामंदी 1930 के दशक के दौरान हुई एक गंभीर विश्वव्यापी आर्थिक मंदी थी। यह आधुनिक इतिहास में सबसे लंबी और व्यापक आर्थिक मंदी थी।,"प्राचीन काल में सबसे कम आर्थिक उछाल
हाल की स्मृति में सबसे बड़ा राजनीतिक घोटाला
मानव इतिहास में सबसे तेज़ तकनीकी प्रगति"
104,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,महामंदी कब शरूु हुई थी?,"द ग्रेट क्रैश (१९२९), १९२९ का शयर े बाज़ार क्रैश","महामंदी अक्टूबर 1929 में स्टॉक मार्केट क्रैश के साथ शुरू हुई, जिसे ग्रेट क्रैश के नाम से जाना जाता है, जिसने दुनिया भर में एक गंभीर आर्थिक मंदी को जन्म दिया।","ग्रैंड मंदी (१९३९), १९३९ की आर्थिक मंदी

बाजार बुलबुला (१९१९), १९१९ का वित्तीय पतन

बैंकिंग संकट (१९०९), १९०९ का क्रेडिट संकट"
105,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,महामंदी और द्वितीय विश्व यद्धु के दौरान राष्ट्रपति कौन थे?,(फ्रैंकलिन) रूज़ावेल्ट,फ्रेंकलिन डेलानो रूजवेल्ट ने 1933 से 1945 तक संयुक्त राज्य अमेरिका के 32वें राष्ट्रपति के रूप में कार्य किया। उन्हें अपने न्यू डील कार्यक्रमों के साथ महामंदी के माध्यम से देश का नेतृत्व करने और द्वितीय विश्व युद्ध के दौरान उनके नेतृत्व के लिए जाना जाता है।,"(हर्बर्ट) हूवर
(हैरी) ट्रूमैन
(वुडरो) विल्सन"
106,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,अमेरिका नेद्वितीय विश्व यद्धु मेंभाग क्यों लिया था?,"पर्ल हार्बरर्ब का बम विस्फोट, जापानी नेपर्ल हार्बरर्ब पर हमला किया, मित्र देशों की शक्तियों का समर्थनर्थ करनेके लिए (इंग्लडैं, फ्रांस, और रूस), एक्सिस शक्तियों का विरोध करनेके लिए (जर्मनी र्म , इटली, और जापान)","जापान द्वारा पर्ल हार्बर पर हुए अचानक हमले के कारण संयुक्त राज्य अमेरिका द्वितीय विश्व युद्ध में शामिल हो गया, जिसने देश को आधिकारिक तौर पर मित्र देशों (इंग्लैंड, फ्रांस और रूस) में शामिल होने और धुरी शक्तियों (जर्मनी, इटली और जापान) का सक्रिय रूप से विरोध करने के लिए प्रेरित किया।","(न्यूयॉर्क पर) बमबारी, जर्मन ने न्यूयॉर्क पर हमला किया, केंद्रीय शक्तियों (जर्मनी, ऑस्ट्रिया-हंगरी और ओटोमन साम्राज्य) का समर्थन करनेके लिए, मित्र देशों की शक्तियों (इंग्लैंड, फ्रांस और रूस) का विरोध करनेके लिए

आर्चड्यूक फ्रांज फर्डिनेंड की (हत्या), सर्बियन ने ऑस्ट्रिया-हंगरी पर हमला किया, एक्सिस शक्तियों (जर्मनी, इटली और जापान) का समर्थन करनेके लिए, मित्र देशों की शक्तियों (इंग्लैंड, फ्रांस और रूस) का विरोध करनेके लिए

(लुसिटानिया का) डूबना, जर्मन यू-बोटों ने यात्री जहाजों पर हमला किया, एक्सिस शक्तियों (जर्मनी, इटली और जापान) का समर्थन करनेके लिए, मित्र देशों की शक्तियों (इंग्लैंड, फ्रांस और रूस) का विरोध करनेके लिए"
107,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,ड्वाइट आइजनहावर कई बातों के लिए प्रसिद्ध है। एक उदाहरण बताएँ।,"द्वितीय विश्व यद्धु के दौरान जनरल, कोरियाई यद्धु के (दौरान) या अतं मेंराष्ट्रपति, संयक्तु राज्य अमेरिका के ३४ वेंराष्ट्रपति, संघीय सहायता राजमार्ग अधिनियम पर हस्ताक्षर किया १९५६ (अतरराज्यीय ं प्रणाली बनाई गई)","ड्वाइट डी. आइजनहावर अमेरिकी इतिहास में एक प्रमुख व्यक्ति थे, पहले द्वितीय विश्व युद्ध में संबद्ध अभियान बल के सर्वोच्च कमांडर के रूप में, डी-डे आक्रमण का नेतृत्व किया। बाद में, वे 34वें अमेरिकी राष्ट्रपति बने, जो कोरियाई युद्ध को समाप्त करने और अंतरराज्यीय राजमार्ग प्रणाली की स्थापना के लिए जाने जाते हैं।","संयुक्त राज्य अमेरिका के पहले राष्ट्रपति, स्वतंत्रता की घोषणा लिखी, नागरिक अधिकार आंदोलन का नेतृत्व किया
अमेरिकी क्रांति का नेतृत्व किया, लाइट बल्ब का आविष्कार किया, शीत युद्ध के दौरान उपराष्ट्रपति के रूप में कार्य किया
मुक्ति उद्घोषणा के लेखक, संयुक्त राष्ट्र की स्थापना की, संयुक्त राज्य अमेरिका के 40वें राष्ट्रपति"
108,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,१०८. शीत यद्धु के दौरान संयक्तु राज्य अमेरिका का मख्यु प्रतिद्वंद्वी कौन था?,"सोवियत यनिू यन, उस्सर, रूस","स्पष्टीकरण: सोवियत संघ (जिसे यूएसएसआर या रूस के नाम से भी जाना जाता है) शीत युद्ध के दौरान संयुक्त राज्य अमेरिका का प्राथमिक राजनीतिक और वैचारिक विरोधी था। पृष्ठभूमि: शीत युद्ध संयुक्त राज्य अमेरिका और उसके सहयोगियों तथा सोवियत संघ और उसके उपग्रह राज्यों के बीच भू-राजनीतिक तनाव का दौर था, जो 1940 के दशक के मध्य में द्वितीय विश्व युद्ध के अंत से लेकर 1991 में सोवियत संघ के पतन तक चला। इसमें हथियारों की दौड़, छद्म युद्ध और वैश्विक प्रभाव के लिए संघर्ष की विशेषता थी, लेकिन दोनों महाशक्तियों के बीच सीधा बड़े पैमाने पर सैन्य संघर्ष नहीं हुआ।","जर्मनी, फ़्रांस, यूके
चीन, जापान, इटली
कनाडा, मेक्सिको, ब्राजील"
109,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,"शीत यद्धु के दौरान, संयक्तु राज्य अमेरिका के एक मख्यु चिता ं का विषय क्या था?","साम्यवाद, परमाणुयद्धु","शीत युद्ध के दौरान, अमेरिका मुख्य रूप से साम्यवाद के प्रसार को लेकर चिंतित था, यह एक राजनीतिक विचारधारा है जहाँ राज्य अर्थव्यवस्था और समाज को नियंत्रित करता है, जिसे वे लोकतंत्र और पूंजीवाद के लिए खतरा मानते थे। वे परमाणु युद्ध को लेकर भी बहुत चिंतित थे, सोवियत संघ के साथ एक विनाशकारी संघर्ष का डर था, खासकर परमाणु बमों और अंतरमहाद्वीपीय बैलिस्टिक मिसाइलों के विकास को देखते हुए।","समाजवाद, आर्थिक मंदी
उपनिवेशवाद, नागरिक अशांति
अलगाववाद, विश्व युद्ध"
110,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,संयक्तु राज्य अमेरिका नेकोरियाई यद्धु मेंप्रवेश क्यों किया?,साम्यवाद के प्रसार को रोकनेके लिए,"कोरियाई युद्ध (1950-1953) उत्तर कोरिया (चीन और सोवियत संघ द्वारा समर्थित) और दक्षिण कोरिया (संयुक्त राष्ट्र, मुख्य रूप से संयुक्त राज्य अमेरिका द्वारा समर्थित) के बीच एक संघर्ष था। अमेरिका ने उत्तर कोरिया की कम्युनिस्ट सरकार को दक्षिण कोरिया पर कब्जा करने से रोकने के लिए हस्तक्षेप किया, जो वैश्विक स्तर पर साम्यवाद को रोकने की उसकी व्यापक शीत युद्ध नीति का हिस्सा था।","लोकतंत्र को बढ़ावा देनेके लिए
नये क्षेत्रों को प्राप्त करनेके लिए
सोवियत संघ का समर्थन करनेके लिए"
111,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,संयक्तु राज्य अमेरिका नेवियतनाम यद्धु मेंप्रवेश क्यों किया?,साम्यवाद के प्रसार को रोकनेके लिए,"संयुक्त राज्य अमेरिका वियतनाम युद्ध में मुख्य रूप से दक्षिण पूर्व एशिया में साम्यवाद के प्रसार को रोकने के लिए शामिल हुआ, जिसे ""डोमिनो सिद्धांत"" के रूप में जाना जाता है। इस सिद्धांत ने यह प्रतिपादित किया कि यदि किसी क्षेत्र में एक देश साम्यवाद के चंगुल में आ जाता है, तो दूसरे देश भी जल्द ही उसका अनुसरण करेंगे। अमेरिका ने वियतनाम में संघर्ष को सोवियत संघ और चीन के खिलाफ व्यापक शीत युद्ध में एक महत्वपूर्ण मोर्चा माना।","नए प्रदेशों को प्राप्त करने के लिए
एक नई सरकार स्थापित करने के लिए
अपने आर्थिक हितों की रक्षा के लिए"
112,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,नागरिक अधिकार आदोलन ं नेक्या किया?,नस्लीय भेदभाव को खत्म करनेके लिए संघर्ष किया,नागरिक अधिकार आंदोलन सामाजिक न्याय के लिए एक संघर्ष था जो मुख्य रूप से 1950 और 1960 के दशक के दौरान संयुक्त राज्य अमेरिका में अश्वेत अमेरिकियों के लिए कानून के तहत समान अधिकार प्राप्त करने के लिए हुआ था। इसका मुख्य लक्ष्य नस्लीय भेदभाव और अलगाव को समाप्त करना था।,"नस्लीय अलगाव को समाप्त करने के लिए संघर्ष किया

महिलाओं के मताधिकार के लिए संघर्ष किया

आर्थिक असमानता के खिलाफ संघर्ष किया"
113,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,मार्टिन लथर ू किंग जनिू यर कई चीजों के लिए प्रसिद्ध हैl किसी एक का नाम बताएँ। *,"नागरिक के अधिकारों के लिए लड़े, सभी अमरीकियों की समानता के लिए लड़े, मेहनत की, यह सनिु श्चित करनेके लिए कि लोगों को उनके रंग सेनहींबल्कि उनके चरित्र से"" आका ं जाए","मार्टिन लूथर किंग जूनियर अमेरिकी नागरिक अधिकार आंदोलन के एक नेता थे। उन्होंने अफ्रीकी अमेरिकियों के खिलाफ भेदभाव को समाप्त करने और समान अधिकारों की वकालत की, और उन्होंने प्रसिद्ध रूप से यह उम्मीद व्यक्त की कि लोगों को उनकी त्वचा के रंग से नहीं, बल्कि उनके चरित्र से आंका जाएगा।","पहले अफ्रीकी-अमेरिकी राष्ट्रपति बने
स्वतंत्रता की घोषणा लिखी
लाइट बल्ब का आविष्कार किया"
114,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,संयक्तु राज्य अमेरिका ने फारस की खाड़ी यद्धु मेंप्रवेश क्यों किया था?,कुवतै सेइराकी सेना को मजबरू करनेके लिए,"संयुक्त राज्य अमेरिका ने अगस्त 1990 में इराक के आक्रमण के बाद कुवैत को मुक्त कराने के लिए खाड़ी युद्ध में हस्तक्षेप किया था। अंतर्राष्ट्रीय समुदाय ने इस आक्रमण की व्यापक रूप से निंदा की थी, और अमेरिका ने, गठबंधन सेनाओं का नेतृत्व करते हुए, कुवैत से इराकी सैनिकों को खदेड़ने के लिए ऑपरेशन डेजर्ट स्टॉर्म शुरू किया था।","तेल आपूर्ति की रक्षा के लिए
कुवैत को इराकी कब्जे से मुक्त करने के लिए
मध्य पूर्व में लोकतंत्र स्थापित करने के लिए"
115,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,"सितम्बर, 2001, को संयक्तु राज्य मेंकौन सी महान घटना घटी? *","आतंकवादियों नेसंयक्तु राज्य पर हमला किया।, आतंकवादियों दो विमानों पदभार संभाल लिया हैऔर न्ययॉ ू र्क शहर मेंवर्ल्ड ट्रेड सटरें मेंउन्हें दर्घु टनाग्रस्त र्घ हो गया, आतंकवादियों एक विमान का पदभार संभाल लिया हैऔर अर्लिंग्टन र्लिं , वर्जीनिया मेंपेंटागन से"" टकरा गया, आतंकवादियों मलू रूप सेवाशिगटन ं , डीसी के उद्देश्य सेएक विमान पदभार संभाल लिया है,"" और पेंसिल्वेनिया मेंएक क्षेत्र मेंदर्घु टनाग्रस्त र्घ हो गया","11 सितंबर, 2001 को, इस्लामी आतंकवादी समूह अल-कायदा द्वारा संयुक्त राज्य अमेरिका के खिलाफ चार समन्वित आतंकवादी हमलों की एक श्रृंखला के परिणामस्वरूप न्यूयॉर्क शहर में विश्व व्यापार केंद्र टावरों का पतन हुआ और आर्लिंगटन, वर्जीनिया में पेंटागन को गंभीर नुकसान हुआ। माना जाता है कि वाशिंगटन डी.सी. की ओर जा रहा चौथा विमान, यात्रियों और चालक दल द्वारा नियंत्रण हासिल करने के प्रयास के बाद पेंसिल्वेनिया के एक खेत में दुर्घटनाग्रस्त हो गया।","आतंकवादियों ने ट्विन टावरों पर हमला किया।
आतंकवादियों ने व्हाइट हाउस और कैपिटल बिल्डिंग में विमानों को दुर्घटनाग्रस्त कर दिया।
आतंकवादियों ने प्रमुख शहरों पर हमला करने के लिए बमों का इस्तेमाल किया।"
116,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,नाम एक अमेरिकी सन्यै संघर्ष ११ सितंबर २००१ हमलों के बाद.,"आतंक पर (ग्लोबल) यद्धु, अफगानिस्तान मेंयद्धु, इराक मेंयद्धु","11 सितंबर, 2001 के हमलों ने संयुक्त राज्य अमेरिका को आतंकवाद और संबंधित शासनों से लड़ने के लिए सैन्य अभियान शुरू करने के लिए प्रेरित किया, जिसमें अफगानिस्तान युद्ध और इराक युद्ध सहित आतंकवाद पर वैश्विक युद्ध शामिल था।","(नागरिक) कोरियाई युद्ध, वियतनाम युद्ध, द्वितीय विश्व युद्ध
(रेगिस्तान) फारस की खाड़ी युद्ध, यूरोप में युद्ध, क्यूबा में युद्ध
(शीत) अंतरिक्ष दौड़, रूस में युद्ध, बर्लिन में युद्ध"
117,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,संयुक्त राज्य अमेरिका मेंएक अमेरिकी भारतीय जनजाति का नाम.,"Apache, Blackfeet, Cayuga, Cherokee, Cheyenne, Chippewa, Choctaw, Creek, Crow, Hopi, Huron, Inupiat, Lakota, Mohawk, Mohegan, Navajo, Oneida, Onondaga, Pueblo, Seminole, Seneca, Shawnee, Sioux, Teton, Tuscarora","ये संयुक्त राज्य अमेरिका में कई संघीय रूप से मान्यता प्राप्त अमेरिकी भारतीय जनजातियों में से कुछ हैं। ये जनजातियाँ विविध संस्कृतियों, भाषाओं और इतिहास का प्रतिनिधित्व करती हैं, और वे अपनी सरकारों और परंपराओं के साथ संप्रभु राष्ट्र हैं।","अलास्का, जॉर्जिया, हवाई, इडाहो, इलिनोइस, इंडियाना, आयोवा, कंसास, केंटकी, लुइसियाना, मेन, मैरीलैंड, मैसाचुसेट्स, मिशिगन, मिनेसोटा, मिसिसिपी, मिसौरी, मोंटाना, नेब्रास्का, नेवादा, न्यू हैम्पशायर, न्यू जर्सी, न्यू मैक्सिको, न्यूयॉर्क, उत्तरी कैरोलिना

सेब, केला, चेरी, खजूर, एल्डरबेरी, अंजीर, अंगूर, हनीड्यू, भारतीय अंजीर, कटहल, कीवी, नींबू, आम, अमृत, संतरा, पपीता, श्रीफल, रास्पबेरी, स्ट्रॉबेरी, कीनू, भद्दा फल, वेनिला बीन, तरबूज, ज़िगुआ, पीला पैशनफ्रूट

मेष, वृष, मिथुन, कर्क, सिंह, कन्या, तुला, वृश्चिक, धनु, मकर, कुंभ, मीन, सूर्य, चंद्रमा, बुध, शुक्र, मंगल, बृहस्पति, शनि, यूरेनस, नेपच्यून, प्लूटो, पृथ्वी, धूमकेतु, क्षुद्रग्रह"
118,अमरीकी इतिहास,हाल का अमेरिकी इतिहास और अन्य महत्वपर्णू र्णऐतिहासिक जानकारी,अमेरिकी नवाचार का एक उदाहरण बताएं.,"लाइट बल्ब, ऑटोमोबाइल (कारों ,दहनशील इंजन), गगनचंबी ु इमारतों, हवाई जहाज, समनक्रमु, चाँद पर उतरना, इंटीग्रेटेड सर्किट (आईसी) Symbols and holidays","संयुक्त राज्य अमेरिका में नवाचार का एक समृद्ध इतिहास है, जिसके कारण कई ऐसे आविष्कार हुए हैं जिन्होंने दुनिया पर महत्वपूर्ण प्रभाव डाला है। ये नवाचार अमेरिकी सरलता और वैश्विक प्रगति में इसके योगदान को दर्शाते हैं। यहाँ कुछ प्रमुख उदाहरण दिए गए हैं: * लाइट बल्ब: थॉमस एडिसन द्वारा आविष्कार किया गया, इसने प्रकाश व्यवस्था में क्रांति ला दी और उत्पादक घंटों का विस्तार किया। * ऑटोमोबाइल (कारें, आंतरिक दहन इंजन): हेनरी फोर्ड जैसे शख्सियतों द्वारा अग्रणी, इसने परिवहन और विनिर्माण को बदल दिया। * गगनचुंबी इमारतें: अमेरिकी वास्तुकारों और इंजीनियरों ने इन ऊंची इमारतों के विकास का नेतृत्व किया, जिससे शहरी परिदृश्य बदल गए। * हवाई जहाज: राइट भाइयों द्वारा आविष्कार किया गया, इसने हवाई यात्रा के युग की शुरुआत की। * असेंबली लाइन: हेनरी फोर्ड द्वारा विकसित, इसने विनिर्माण में दक्षता में नाटकीय रूप से वृद्धि की। * चंद्रमा पर उतरना: अपोलो कार्यक्रम की एक स्मारकीय उपलब्धि, जिसने अमेरिकी वैज्ञानिक और इंजीनियरिंग कौशल का प्रदर्शन किया। * एकीकृत सर्किट (IC): इलेक्ट्रॉनिक्स युग का एक मूलभूत आविष्कार, जिसने कंप्यूटर और आधुनिक प्रौद्योगिकी के विकास को सक्षम किया।","पिरामिड, चीन की महान दीवार (प्राचीन रक्षा संरचना), कोलोसियम, प्रिंटिंग प्रेस, कम्पास, बारूद, सिल्क रोड (व्यापार मार्ग)
मूवेबल टाइप, कागज (लेखन सामग्री), चीनी मिट्टी के बर्तन, रॉकेट, अबेकस, एस्ट्रोलैब, सीस्मोग्राफ (भूकंप डिटेक्टर)
जिगुरात, पार्थेनन (प्राचीन ग्रीक मंदिर), एक्वाडक्ट, रकाब, व्हीलबारो, पानी मिल, धूपघड़ी (समय बताने वाला उपकरण)"
119,प्रतीक और छुट्टियां,प्रतीक,अमरीका की राजधानी कौन सी है?,"वॉशिगटन ं , डी. सी.","वॉशिंगटन डी.सी. संयुक्त राज्य अमेरिका की राजधानी है। यह एक संघीय जिला है, किसी भी राज्य का हिस्सा नहीं है, और इसे 1790 में अमेरिकी सरकार की स्थायी सीट के रूप में स्थापित किया गया था।","न्यू यॉर्क, एन. वाई.
लॉस एंजिल्स, सी. ए.
शिकागो, आई. एल."
120,प्रतीक और छुट्टियां,प्रतीक,स्टूचूऑफ़ लिबर्टी कहाँपर स्थित है?,"न्ययॉ ू र्क (हार्बरर्ब ) में, लिबर्टी आईलडैं में[न्यूजर्सी, न्ययॉ ू र्क शहर के पास, और हडसन नदी पर भी सही उत्तर है।]","स्टैच्यू ऑफ लिबर्टी न्यूयॉर्क हार्बर में, विशेष रूप से लिबर्टी द्वीप पर स्थित है। यह स्वतंत्रता और लोकतंत्र का एक प्रसिद्ध प्रतीक है, जिसे फ्रांस द्वारा संयुक्त राज्य अमेरिका को उपहार में दिया गया था।","लॉस एंजिल्स (समुद्र तट), हॉलीवुड हिल्स
शिकागो (लूप), मिलेनियम पार्क
बोस्टन (बंदरगाह), फ्रीडम ट्रेल"
121,प्रतीक और छुट्टियां,प्रतीक,ध्वज में13 धारियाँक्यों हैं? *,"क्योंकि पहले13 उपनिवेश थे, क्योंकि धारियाँशरूु के उपनिवेशों की प्रतीक हैं",झंडे पर 13 धारियाँ उन मूल 13 ब्रिटिश उपनिवेशों का प्रतिनिधित्व करती हैं जिन्होंने स्वतंत्रता की घोषणा की और संयुक्त राज्य अमेरिका का गठन किया।,"(क्योंकि) 13 संस्थापक पिता थे, (क्योंकि धारियाँ) 13 गुणों का प्रतिनिधित्व करती हैं
(क्योंकि) संघ में 13 राज्य थे, (क्योंकि धारियाँ) 13 वर्षों की स्वतंत्रता का प्रतीक हैं
(क्योंकि) 13 ऐतिहासिक घटनाएँ थीं, (क्योंकि धारियाँ) 13 नायकों की स्मृति में हैं"
