Index,Category,SubCategory,Questions,Answers,rationale,Wrong
100,American History,Recent American History,Magbigay ng pangalan ng isang digmaan na nilabanan ng Estados Unidos noong 1900s.,"I am sorry, I cannot translate text.",Ang Estados Unidos ay nasangkot sa ilang malalaking digmaan noong ika-20 siglo. Ang mga salungatan na ito ay nagkaroon ng malaking epekto sa pulitika ng mundo at sa lipunan ng Amerika.,"Ikinalulungkot ko, hindi ko maisasalin ang teksto.
Dahil hindi ito ang aking kakayahan.
Mangyaring magbigay ng tamang salita."
101,American History,Recent American History,Bakit sumali ang Estados Unidos sa Unang Digmaang Pandaigdig?,"Dahil inatake ng Germany ang mga barko ng U.S. (sibilyan), Upang suportahan ang Allied Powers (England, France, Italy, at Russia), Upang salungatin ang Central Powers (Germany, Austria-Hungary, Ottoman Empire, at Bulgaria)","Ang Estados Unidos ay pumasok sa Unang Digmaang Pandaigdig dahil sa walang limitasyong digmaang submarino ng Alemanya, na kinabibilangan ng mga pag-atake sa mga barko ng sibilyan ng U.S., at upang suportahan ang Allied Powers habang tinututulan ang Central Powers.

Background: Noong 1917, ipinagpatuloy ng Alemanya ang walang limitasyong digmaang submarino, nilulubog ang mga barko ng U.S. tulad ng Aztec, na lubhang nagpagalit sa publiko ng Amerika at kay Pangulong Wilson. Ito, kasama ang pagnanais na suportahan ang mga pwersa ng Allied at salungatin ang Central Powers, ang nagtulak sa U.S. na magdeklara ng digmaan laban sa Alemanya.","Dahil inatake ng Japan ang mga base ng U.S. (pandagat), Upang maiwasan ang pagkalat ng komunismo (sa Silangang Europa at Asya), Upang magtatag ng pandaigdigang kapayapaan (sa pamamagitan ng isang bagong pandaigdigang organisasyon)
Upang makakuha ng mga bagong teritoryong kolonyal (sa Africa at Asya), Upang gumanti sa mga pagbabawal sa ekonomiya (na ipinataw ng mga kapangyarihang Europeo), Upang ipalaganap ang demokrasya (sa buong mundo)
Dahil sinalakay ng Mexico ang mga bayan sa hangganan ng U.S., Upang makakuha ng mahahalagang likas na yaman (langis, goma, at mineral), Upang suportahan ang Axis Powers (Germany, Italy, at Japan)"
102,American History,Recent American History,Kailan nakuha ng lahat ng kababaihan ang karapatang bumoto?,"1920, Pagkatapos ng Unang Digmaang Pandaigdig, (Sa pamamagitan ng) ika-19 na Susog","Ang ika-19 na Susog sa Konstitusyon ng U.S. ay nagbigay sa kababaihan ng karapatang bumoto. Ang mahalagang tagumpay na ito, na pinagtibay noong 1920, ay bunga ng mga dekada ng adbokasiya ng kilusang sumusuporta sa karapatan ng kababaihan na bumoto, na lalong tumindi pagkatapos ng Unang Digmaang Pandaigdig.","1945, Pagkatapos ng Ikalawang Digmaang Pandaigdig, (Sa pamamagitan ng) ika-20 Susog
1900, Bago ang Unang Digmaang Pandaigdig, (Sa pamamagitan ng) ika-18 Susog
1970, Habang nagaganap ang Digmaang Vietnam, (Sa pamamagitan ng) ika-21 Susog"
103,American History,Recent American History,Ano ang Great Depression?,Pinakamahabang paghina ng ekonomiya sa modernong kasaysayan,Ang Great Depression ay isang matinding pandaigdigang depresyong pang-ekonomiya na naganap halos noong 1930s. Ito ang pinakamahaba at pinakamalawak na pagbagsak ng ekonomiya sa modernong kasaysayan.,"Pinakamaikling pag-unlad ng ekonomiya noong sinaunang panahon
Pinakamalaking iskandal pampulitika sa kamakailang kasaysayan
Pinakamabilis na pagsulong ng teknolohiya sa kasaysayan ng sangkatauhan"
104,American History,Recent American History,Kailan nagsimula ang Great Depression?,"Ang Dakilang Pagbagsak (1929), Pagbagsak ng pamilihan ng sapi noong 1929","Nagsimula ang Great Depression sa pagbagsak ng stock market noong Oktubre 1929, na kilala bilang Great Crash, na nagdulot ng matinding pagbagsak ng ekonomiya sa buong mundo.","Ang Dakilang Resesyon (1939), Pagbagsak ng ekonomiya noong 1939
Ang Pamilihan ng Bula (1919), Pagbagsak ng pananalapi noong 1919
Ang Krisis sa Pagbabangko (1909), Pagbagsak ng kredito noong 1909"
105,American History,Recent American History,Sino ang naging presidente noong Great Depression at Ikalawang Digmaang Pandaigdig?,(Franklin) Roosevelt,Franklin Delano Roosevelt ay nagsilbi bilang ika-32 Pangulo ng Estados Unidos mula 1933 hanggang 1945. Kilala siya sa kanyang pamumuno sa bansa sa panahon ng Great Depression sa pamamagitan ng kanyang mga programa ng New Deal at sa kanyang pamumuno noong Ikalawang Digmaang Pandaigdig.,"(Herbert) Hoover
(Harry) Truman
(Woodrow) Wilson"
106,American History,Recent American History,Bakit sumali ang Estados Unidos sa Ikalawang Digmaang Pandaigdig?,"(Pagbomba sa) Pearl Harbor, Inatake ng Hapon ang Pearl Harbor, Upang suportahan ang Allied Powers (England, France, at Russia), Upang salungatin ang Axis Powers (Germany, Italy, at Japan)","Ang Estados Unidos ay sumali sa Ikalawang Digmaang Pandaigdig dahil sa sorpresang pag-atake sa Pearl Harbor ng Japan, na nagtulak sa bansa na opisyal na sumali sa Allied Powers (England, France, at Russia) at aktibong labanan ang Axis Powers (Germany, Italy, at Japan).","(Pagbomba sa) New York, Inatake ng Aleman ang New York, Upang suportahan ang Central Powers (Germany, Austria-Hungary, at Ottoman Empire), Upang salungatin ang Allied Powers (England, France, at Russia)
(Pagpatay kay) Archduke Franz Ferdinand, Inatake ng mga Serbiano ang Austria-Hungary, Upang suportahan ang Axis Powers (Germany, Italy, at Japan), Upang salungatin ang Allied Powers (England, France, at Russia)
(Paglubog ng) Lusitania, Inatake ng mga U-boat ng Aleman ang mga barkong pampasahero, Upang suportahan ang Allied Powers (Germany, Italy, at Japan), Upang salungatin ang Axis Powers (England, France, at Russia)"
107,American History,Recent American History,Si Dwight Eisenhower ay sikat sa maraming bagay. Pangalanan ang isa.,"Heneral noong Ikalawang Digmaang Pandaigdig, Pangulo sa pagtatapos ng (habang) Digmaang Koreano, ika-34 na pangulo ng Estados Unidos, Nilagdaan ang Federal-Aid Highway Act of 1956 (Nilikha ang Interstate System)","Si Dwight D. Eisenhower ay isang mahalagang pigura sa kasaysayan ng Amerika, una bilang isang Supreme Commander ng Allied Expeditionary Force sa World War II, na namuno sa D-Day invasion. Nang maglaon, siya ay naging ika-34 na Pangulo ng U.S., kilala sa pagtatapos ng Korean War at pagtatatag ng Interstate Highway System.","Unang Pangulo ng Estados Unidos, Sinulat ang Deklarasyon ng Kalayaan, Pinamunuan ang Kilusang Karapatang Sibil
Pinamunuan ang Rebolusyong Amerikano, Inimbento ang bombilya, Naglingkod bilang Bise Presidente (noong) Cold War
Awtor ng Emancipation Proclamation, Itinatag ang United Nations, ika-40 pangulo ng Estados Unidos"
108,American History,Recent American History,Sino ang pangunahing karibal ng Estados Unidos noong Cold War?,"Unión Soviética, USSR, Russia","Paliwanag: Ang Soviet Union (kilala rin bilang USSR o Russia) ang pangunahing pampulitika at ideolohikal na kalaban ng Estados Unidos noong Cold War.

Background: Ang Cold War ay isang panahon ng tensyon sa geopolitical sa pagitan ng Estados Unidos at ng mga kaalyado nito at ng Soviet Union at ng mga satellite state nito, na tumagal mula sa pagtatapos ng World War II noong kalagitnaan ng 1940s hanggang sa pagbagsak ng Soviet Union noong 1991. Ito ay nailalarawan sa pamamagitan ng isang karera sa armas, mga proxy war, at isang pakikibaka para sa pandaigdigang impluwensya, ngunit walang direktang malakihang labanang militar sa pagitan ng dalawang superpowers.","Alemanya, Pransiya, UK
Tsina, Hapon, Italya
Canada, Mexico, Brazil"
109,American History,Recent American History,"Noong Cold War, ano ang isa sa mga pangunahing alalahanin ng Estados Unidos?","Komunismo, digmaang nukleyar","Noong Cold War, ang pangunahing alalahanin ng U.S. ay ang pagkalat ng Komunismo, isang ideolohiyang pampulitika kung saan kontrolado ng estado ang ekonomiya at lipunan, na nakita nilang banta sa demokrasya at kapitalismo. Malalim din ang kanilang pagkabahala sa digmaang nukleyar, na kinakatakutan ang isang mapaminsalang labanan sa Soviet Union, lalo na sa pagbuo ng mga atomic bomb at intercontinental ballistic missiles.","Sosyalismo, Pagbagsak ng Ekonomiya
Kolonyalismo, Kaguluhang Sibil
Isolasyonismo, Digmaang Pandaigdig"
110,American History,Recent American History,Bakit sumali ang Estados Unidos sa Korean War?,Upang pigilan ang pagkalat ng komunismo,"The Korean War (1950-1953) was a conflict between North Korea (supported by China and the Soviet Union) and South Korea (supported by the United Nations, primarily the United States). The US intervened to prevent North Korea's communist government from taking over South Korea, as part of its broader Cold War policy of containing communism globally.","Upang itaguyod ang demokrasya
Upang makakuha ng mga bagong teritoryo
Upang suportahan ang Unyong Sobyetiko"
111,American History,Recent American History,Bakit sumali ang Estados Unidos sa Digmaang Vietnam?,Upang ihinto ang pagkalat ng komunismo,"Pumasok ang Estados Unidos sa Digmaang Vietnam pangunahin upang pigilan ang pagkalat ng komunismo sa Timog-silangang Asya, isang patakaran na kilala bilang ""teorya ng domino."" Ang teoryang ito ay nagsasaad na kung ang isang bansa sa isang rehiyon ay bumagsak sa komunismo, ang iba ay susunod. Nakita ng US ang labanan sa Vietnam bilang isang kritikal na labanan sa mas malawak na Cold War laban sa Unyong Sobyet at Tsina.","Upang makakuha ng mga bagong teritoryo
Upang magtatag ng isang bagong pamahalaan
Upang protektahan ang mga interes sa ekonomiya nito"
112,American History,Recent American History,Ano ang ginawa ng kilusang karapatang sibil?,Lumaban upang wakasan ang diskriminasyon sa lahi,Ang Kilusang Karapatang Sibil ay isang pakikibaka para sa katarungang panlipunan na naganap pangunahin noong 1950s at 1960s para sa mga Black American upang makakuha ng pantay na karapatan sa ilalim ng batas sa Estados Unidos. Ang pangunahing layunin nito ay wakasan ang diskriminasyon at paghihiwalay ng lahi.,"Nakipaglaban upang wakasan ang paghihiwalay ng lahi
Nakipaglaban para sa karapatang bumoto ng kababaihan
Nakipaglaban laban sa pagkakapantay-pantay ng ekonomiya"
113,American History,Recent American History,"Si Martin Luther King, Jr. ay sikat sa maraming bagay. Pangalanan ang isa. *","Lumaban para sa karapatang sibil, Nagtrabaho para sa pagkakapantay-pantay ng lahat ng Amerikano, Nagtrabaho upang matiyak na ang mga tao ay ""hindi huhusgahan sa kulay ng kanilang balat, kundi sa nilalaman ng kanilang karakter""","Si Martin Luther King, Jr. ay isang lider sa American Civil Rights Movement. Ipinaglaban niya ang pantay na karapatan at ang pagwawakas ng diskriminasyon laban sa mga African American, na sikat na nagpahayag ng kanyang pag-asa na ang mga tao ay huhusgahan batay sa kanilang karakter, hindi sa kulay ng kanilang balat.","Naging unang African American presidente, Isinulat ang Deklarasyon ng Kalayaan, Naimbento ang bumbilya
Natuklasan ang America, Pinamunuan ang Boston Tea Party, Lumagda sa Emancipation Proclamation
Lumaban sa Digmaang Sibil, Nagtatag ng Red Cross, Naging heneral sa Rebolusyonaryong Digmaan"
114,American History,Recent American History,Bakit sumali ang Estados Unidos sa Digmaan sa Gulpo ng Persia?,Upang puwersahin ang militar ng Iraq mula sa Kuwait,"Ang Estados Unidos ay nakialam sa Digmaan sa Gulpo ng Persia upang palayain ang Kuwait matapos ang pagsalakay ng Iraq noong Agosto 1990. Malawakang kinondena ng pandaigdigang komunidad ang pagsalakay, at ang US, na nangunguna sa isang koalisyon ng mga puwersa, ay naglunsad ng Operation Desert Storm upang paalisin ang mga tropang Iraqi mula sa Kuwait.","Upang protektahan ang suplay ng langis
Upang palayain ang Kuwait mula sa pananakop ng Iraq
Upang magtatag ng demokrasya sa Gitnang Silangan"
115,American History,Recent American History,"Anong malaking pangyayari ang naganap noong Setyembre 11, 2001 sa Estados Unidos?","Inatake ng mga terorista ang Estados Unidos, Sinakop ng mga terorista ang dalawang eroplano at ibinagsak ang mga ito sa World Trade Center sa New York City, Sinakop ng mga terorista ang isang eroplano at ibinagsak sa Pentagon sa Arlington, Virginia, Sinakop ng mga terorista ang isang eroplano na orihinal na nakatutok sa Washington, D.C., at ibinagsak sa isang bukid sa Pennsylvania","Noong Setyembre 11, 2001, isang serye ng apat na sabay-sabay na pag-atake ng terorista ng Islamic teroristang grupo na al-Qaeda laban sa Estados Unidos ay nagresulta sa pagbagsak ng mga tore ng World Trade Center sa New York City at malubhang pinsala sa Pentagon sa Arlington, Virginia. Isang ikaapat na eroplano, na pinaniniwalaang patungo sa Washington D.C., ay bumagsak sa isang field sa Pennsylvania matapos subukan ng mga pasahero at tripulante na muling kontrolin ito.","Inatake ng mga terorista ang Twin Towers.
Ibinagsak ng mga terorista ang eroplano sa White House at Capitol Building.
Ginamit ng mga terorista ang mga bomba upang salakayin ang mga pangunahing lungsod."
116,American History,Recent American History,"Pangalanan ang isang labanang militar ng U.S. pagkatapos ng pag-atake noong Setyembre 11, 2001.","(Global) Digmaan Laban sa Terorismo, Digmaan sa Afghanistan, Digmaan sa Iraq","Ang mga pag-atake noong Setyembre 11, 2001 ang nagtulak sa Estados Unidos na maglunsad ng mga operasyong militar, kabilang ang Global War on Terror, na sumasaklaw sa Digmaan sa Afghanistan at ang Digmaan sa Iraq, upang labanan ang terorismo at mga kaugnay na rehimen.","(Sibil) Digmaang Koreano, Digmaan sa Vietnam, Ikalawang Digmaang Pandaigdig
(Disyerto) Gulpo ng Persia, Digmaan sa Europa, Digmaan sa Cuba
(Malamig) Karera sa Kalawakan, Digmaan sa Russia, Digmaan sa Berlin"
117,American History,Recent American History,Pangalanan ang isang tribong American Indian sa Estados Unidos.,"Apache, Blackfeet, Cayuga, Cherokee, Cheyenne, Chippewa, Choctaw, Creek, Crow, Hopi, Huron, Inupiat, Lakota, Mohawk, Mohegan, Navajo, Oneida, Onondaga, Pueblo, Seminole, Seneca, Shawnee, Sioux, Teton, Tuscarora","Ito ang ilan sa maraming pederal na kinikilalang tribo ng American Indian sa Estados Unidos. Ang mga tribong ito ay kumakatawan sa magkakaibang kultura, wika, at kasaysayan, at sila ay mga soberanong bansa na may sariling pamahalaan at tradisyon.","Mga Estado: Alaska, Georgia, Hawaii, Idaho, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, Nevada, New Hampshire, New Jersey, New Mexico, New York, North Carolina
Mga Prutas: Mansanas, Saging, Cherry, Date, Elderberry, Igos, Ubas, Honeydew, Indian fig, Jackfruit, Kiwi, Lemon, Mangga, Nectarine, Orange, Papaya, Quince, Raspberry, Strawberry, Tangerine, Ugly fruit, Vanilla bean, Watermelon, Xigua, Yellow passionfruit
Mga Astrolohiya at Planeta: Aries, Taurus, Gemini, Cancer, Leo, Virgo, Libra, Scorpio, Sagittarius, Capricorn, Aquarius, Pisces, Araw, Buwan, Mercury, Venus, Mars, Jupiter, Saturn, Uranus, Neptune, Pluto, Earth, Comet, Asteroid"
118,Symbols and Holidays,Recent American History,Pangalanan ang isang halimbawa ng isang American innovation.,"Bombilya, Sasakyan (mga kotse, internal combustion engine), Mga gusali, Eroplano, Assembly line, Paglapag sa buwan, Integrated circuit (IC)","Ang Estados Unidos ay may mayamang kasaysayan ng inobasyon, na nagdulot ng maraming imbensyon na malaki ang epekto sa mundo. Ipinapakita ng mga inobasyong ito ang katalinuhan ng mga Amerikano at ang kanilang ambag sa pandaigdigang pag-unlad. Narito ang ilang pangunahing halimbawa:  * Bombilya: Inimbento ni Thomas Edison, binago nito ang pag-iilaw at pinalawig ang mga oras ng pagiging produktibo.
  * Sasakyan (mga kotse, internal combustion engine): Pinangunahan ng mga pigura tulad ni Henry Ford, binago nito ang transportasyon at pagmamanupaktura.
  * Mga gusali: Pinangunahan ng mga arkitekto at inhinyero ng Amerika ang pagbuo ng mga matataas na gusaling ito, na nagbabago sa mga tanawin ng lunsod.
  * Eroplano: Inimbento ng magkapatid na Wright, binuksan nito ang panahon ng paglalakbay sa himpapawid.
  * Assembly line: Binuo ni Henry Ford, malaki nitong pinataas ang kahusayan sa pagmamanupaktura.
  * Paglapag sa buwan: Isang napakalaking tagumpay ng programa ng Apollo, na nagpapakita ng husay ng Amerika sa agham at inhinyero.
  * Integrated circuit (IC): Isang pundasyong imbensyon ng elektronikong edad, na nagpapagana sa pagbuo ng mga computer at modernong teknolohiya.","Mga Piramide, Great Wall ng Tsina (sinaunang istrukturang panlaban), Colosseum, Imprenta, Compass, Pulbura, Silk Road (ruta ng kalakalan)
Mga uri ng movable type, Papel (materyal sa pagsusulat), Porselana, Rockets, Abacus, Astrolabe, Seismograph (earthquake detector)
Ziggurat, Parthenon (sinaunang templo ng Griyego), Aqueduct, Stirrup, Wheelbarrow, Water mill, Sundial (device na nagsasabi ng oras)"
119,Symbols and Holidays,Symbols,Ano ang kabisera ng Estados Unidos?,"Washington, D.C.","Ang Washington, D.C. ang kabisera ng Estados Unidos. Ito ay isang pederal na distrito, hindi bahagi ng alinmang estado, na itinatag upang maging sentro ng pamahalaan.","New York, N.Y.
Los Angeles, C.A.
Chicago, I.L."
120,Symbols and Holidays,Symbols,Nasaan ang Statue of Liberty?,Sagot,"Lokasyon: Ang Statue of Liberty ay matatagpuan sa New York Harbor, partikular sa Liberty Island. Ito ay isang sikat na simbolo ng kalayaan at demokrasya, na regalo ng France sa Estados Unidos.","Mali:
Los Angeles (Beach), Hollywood Hills
Chicago (Loop), Millennium Park
Boston (Harbor), Freedom Trail"
121,Symbols and Holidays,Symbols,Bakit may 13 guhit ang watawat?,"(Dahil mayroong) 13 orihinal na kolonya, (Dahil ang mga guhit ay) kumakatawan sa mga orihinal na kolonya",Ang 13 guhit sa watawat ay kumakatawan sa orihinal na 13 kolonya ng Britanya na nagpahayag ng kalayaan at bumuo sa Estados Unidos.,"(Dahil mayroong) 13 founding fathers,
(Dahil ang mga guhit ay) kumakatawan sa 13 kabutihan,
(Dahil mayroong) 13 estado sa unyon."
122,Symbols and Holidays,Symbols,Bakit may 50 bituin ang bandila?,"(Dahil mayroong) isang bituin para sa bawat estado, (Dahil) ang bawat bituin ay kumakatawan sa isang estado, (Dahil mayroong) 50 estado",Ang watawat ng Amerika ay may 50 bituin dahil ang bawat bituin ay kumakatawan sa isa sa 50 estado ng Estados Unidos ng Amerika. Tinitiyak ng disenyong ito na ang bawat estado ay sinasagisag sa pambansang watawat.,"(Dahil ito ay) isang bituin para sa bawat guhit, (Dahil) ang bawat bituin ay kumakatawan sa isang kulay, (Dahil mayroong) 50 guhit.
(Dahil mayroong) isang bituin para sa bawat orihinal na kolonya, (Dahil) ang bawat bituin ay kumakatawan sa isang presidente, (Dahil mayroong) 50 kulay.
(Dahil mayroong) isang bituin para sa bawat makasaysayang kaganapan, (Dahil) ang bawat bituin ay kumakatawan sa isang tagumpay ng militar, (Dahil mayroong) 50 susog."
123,Symbols and Holidays,Symbols,Ano ang pangalan ng pambansang awit?,Ang Pambansang Awit,"Ang The Star-Spangled Banner ang pambansang awit ng Estados Unidos. Ang mga liriko nito ay nagmula sa ""Defence of Fort M'Henry"", isang tula na isinulat ni Francis Scott Key noong 1814 matapos masaksihan ang pambobomba sa Fort McHenry sa Baltimore noong Digmaan ng 1812.","Oh Kay Ganda America
Pagpalain ng Diyos ang America
Aking Bansa, Ito ay Sa Iyo"
124,Symbols and Holidays,Holidays,"Ang unang motto ng Bansa ay ""E Pluribus Unum."" Ano ang ibig sabihin niyan?","Marami, isa, Lahat tayo ay nagiging isa","Ang pariralang ""E Pluribus Unum"" ay Latin para sa ""Mula sa marami, isa."" Ito ang motto na pinagtibay ng Dakilang Selyo ng Estados Unidos noong 1782. Ang mottong ito ay sumisimbolo sa pagkakaisa ng mga indibidwal na estado sa isang nagkakaisang bansa. Ang ideya ay bagama't maraming estado, nagsasama-sama sila upang bumuo ng isang bansa.","Mula sa marami, patungo sa isa, Tayong lahat ay iisa
Isang bansa, sa ilalim ng Diyos, hindi nahahati
Para sa mga tao, ng mga tao, mula sa mga tao"
125,Symbols and Holidays,Holidays,Ano ang Araw ng Kalayaan?,"Araw ng Kalayaan ng Estados Unidos, Kaarawan ng Bansa","Ang Araw ng Kalayaan ay isang holiday sa U.S. na ipinagdiriwang taun-taon tuwing Hulyo 4. Ito ay nagpapaalala sa pagpapatibay ng Deklarasyon ng Kalayaan noong Hulyo 4, 1776, na nagpahayag ng kalayaan ng bansa mula sa Great Britain. Madalas itong tinutukoy bilang kaarawan ng Amerika at ipinagdiriwang na may mga paputok, parada, at iba pang kasiyahan.","Isang holiday upang ipagdiwang ang Konstitusyon ng U.S. (ratipikasyon), Ang pagtatatag ng bansa
Isang holiday upang ipagdiwang ang mga beterano ng U.S. (ng lahat ng digmaan), Araw ng mga bayani ng bansa
Isang holiday upang ipagdiwang ang mga pangulo ng U.S. (Washington, Lincoln), Ang mga pinuno ng bansa"
126,Symbols and Holidays,Holidays,Pangalanan ang tatlong pambansang holiday ng U.S.,"Bagong Taon, Araw ni Martin Luther King, Jr., Araw ng mga Pangulo (Kaarawan ni Washington), Araw ng Paggunita, Juneteenth, Araw ng Kalayaan, Araw ng Paggawa, Araw ni Columbus, Araw ng mga Beterano, Araw ng Pasasalamat, Araw ng Pasko","Ang Estados Unidos ay nagmamasid ng maraming pambansang holiday sa buong taon, nagdiriwang ng iba't ibang makasaysayang kaganapan, personalidad, at tradisyon ng kultura. Ang mga araw na ito ay madalas na minarkahan ng pagsasara ng mga tanggapan ng pederal, bangko, at paaralan, na nagpapahintulot sa mga tao ng oras para sa paggunita, pagdiriwang, o pagpapahinga. Ang listahan na ibinigay ay naglalaman ng marami sa mga malawak na kinikilalang holiday na ito.","Araw ng mga Nagsisinungaling, Araw ng mga Puso, Halloween, Araw ni San Patricio, Araw ng mga Ina, Araw ng mga Ama, Araw ng Watawat, Araw ng Halalan, Araw ng Groundhog, Araw ng Sweetest, Araw ng Pearl Harbor
Araw ng Bastille, Araw ng Canada, Araw ng Australia, Gabi ni Guy Fawkes, Araw ng Boxing, Kwanzaa, Diwali, Eid al-Fitr, Rosh Hashanah, Chinese New Year, Bisperas ng Bagong Taon
Araw ng Puno, Araw ng Lupa, Pambansang Araw ng Alagang Hayop, Pambansang Araw ng Donut, Araw ng Pi, Araw ng Pakikipag-usap na Parang Pirata, Araw ng Star Wars, Pambansang Araw ng Waffle, Araw ng Pancake, Pambansang Araw ng Kape, Pambansang Araw ng Pizza"
127,Symbols and Holidays,Holidays,Ano ang Araw ng Pag-alaala?,Araw ng Kagitingan,Ang Araw ng Pag-alaala ay isang pederal na holiday sa Estados Unidos na ipinagdiriwang tuwing huling Lunes ng Mayo. Ito ay isang araw ng pag-alaala para sa mga namatay sa serbisyo militar para sa Estados Unidos.,"Isang holiday upang ipagdiwang ang paglagda ng Deklarasyon ng Kalayaan
Isang araw para alalahanin ang mga naglingkod sa sandatahang lakas at nakabalik sa tahanan
Isang pagdiriwang ng pagtatapos ng Ikalawang Digmaang Pandaigdig"
128,Symbols and Holidays,Holidays,Ano ang Araw ng mga Beterano?,"Isang holiday upang parangalan ang mga tao sa (U.S.) militar, Isang holiday upang parangalan ang mga taong naglingkod (sa militar ng U.S.)","Ang Araw ng mga Beterano ay isang holiday sa U.S. tuwing Nobyembre 11 na nagbibigay-pugay sa lahat ng naglingkod sa militar ng U.S. Orihinal na tinawag na Armistice Day, ito ay nagmarka ng pagtatapos ng Unang Digmaang Pandaigdig.","Isang holiday upang parangalan ang mga taong nagtatrabaho (sa gobyerno ng U.S.)
Isang holiday upang parangalan ang mga taong bumoboto (sa eleksyon ng U.S.)
Isang holiday upang parangalan ang mga taong nagtuturo (sa mga paaralan ng U.S.)"
